sector,mode,symbol,entry_date,exit_date,entry_price,exit_price,pnl_pct,pnl,hold_days,exit_reason
電子,baseline,6669.TW,2021-01-08,2021-01-21,630.0523071289062,766.3494262695312,21.63266725610754,11298.031235297676,13,停利
電子,baseline,3661.TW,2021-02-18,2021-02-24,930.5429077148438,841.6922607421875,-9.548259004074179,-4961.592319335134,6,停損
電子,baseline,2353.TW,2021-01-27,2021-03-22,20.100236892700195,22.87924575805664,13.825751806764517,7181.345130647889,54,賣出信號
電子,baseline,2376.TW,2021-02-17,2021-04-12,65.21182250976562,79.69481658935547,22.209153988022617,11141.826213725079,54,停利
電子,baseline,6669.TW,2021-04-16,2021-05-17,752.634033203125,671.1986694335938,-10.820048014963074,-6264.220516840782,31,停損
電子,baseline,3008.TW,2021-06-25,2021-08-09,2515.523681640625,2299.441650390625,-8.589942238550952,-4760.089774189866,45,停損
電子,baseline,3017.TW,2021-06-18,2021-08-10,68.34418487548828,64.62596893310547,-5.440427666460259,-3291.341605405316,53,賣出信號
電子,baseline,3037.TW,2021-07-08,2021-10-01,126.4382553100586,115.47662353515625,-8.669553172828625,-4560.970184874073,85,停損
電子,baseline,2308.TW,2021-08-18,2021-10-04,244.45730590820312,219.73690795898438,-10.112358007619367,-5284.643356448978,47,停損
電子,baseline,2376.TW,2021-10-08,2021-10-18,80.57818603515625,85.78971099853516,6.467662303920714,2869.135304599775,10,賣出信號
電子,baseline,3017.TW,2021-10-22,2021-10-25,78.27669525146484,77.63207244873047,-0.8235181629264194,-690.5607110301135,3,賣出信號
電子,baseline,2357.TW,2021-08-02,2022-01-25,242.5706024169922,273.3190002441406,12.676061122316154,5657.72484941384,176,賣出信號
電子,baseline,3017.TW,2021-11-09,2022-02-09,80.5789566040039,97.61563873291016,21.142842805263765,9548.758562737392,92,停利
電子,baseline,2353.TW,2021-12-03,2022-03-07,24.134599685668945,22.053340911865234,-8.62354793910071,-4064.705636383129,94,停損
電子,baseline,3231.TW,2021-10-07,2022-05-09,23.91541862487793,23.367095947265625,-2.2927580161273613,-1479.532709857951,214,賣出信號
電子,baseline,2357.TW,2022-03-16,2022-05-12,287.7441711425781,256.61614990234375,-10.817950235666233,-5628.892315266319,57,停損
電子,baseline,4938.TW,2021-11-02,2022-06-29,55.4324836730957,53.43275833129883,-3.6074972819005167,-2051.5179532851325,239,賣出信號
電子,baseline,2308.TW,2022-10-06,2022-10-26,261.0706481933594,239.978759765625,-8.078996460802012,-4672.755446318879,20,停損
電子,baseline,3231.TW,2022-11-07,2022-12-20,24.676074981689453,27.71454620361328,12.313430009345021,5979.728121934735,43,賣出信號
電子,baseline,6669.TW,2022-11-03,2023-01-05,757.3236083984375,661.2861328125,-12.681167538013813,-7123.23721577572,63,停損
電子,baseline,2327.TW,2023-02-16,2023-03-10,110.09291076660156,99.17935180664062,-9.913044249595533,-5631.214013457837,22,停損
電子,baseline,3231.TW,2023-02-24,2023-03-22,30.5228328704834,35.17261505126953,15.233783182958186,7087.492363850062,26,賣出信號
電子,baseline,3008.TW,2023-03-06,2023-03-28,2173.764892578125,1991.5244140625,-8.383633351419364,-4123.930502179821,22,停損
電子,baseline,3017.TW,2023-03-21,2023-03-28,122.34149169921875,137.3319549560547,12.25296753262627,5374.416247594338,7,賣出信號
電子,baseline,6669.TW,2023-02-24,2023-04-10,886.2882080078125,1134.1561279296875,27.966965788592564,13947.632510279014,45,停利
電子,baseline,2382.TW,2023-05-02,2023-05-19,82.81475830078125,100.7456283569336,21.651780943473682,10896.428256307554,17,停利
電子,baseline,3037.TW,2023-04-28,2023-05-25,134.27760314941406,167.15248107910156,24.482770885556242,13012.438682795997,27,停利
電子,baseline,2356.TW,2023-05-26,2023-05-30,30.90647315979004,34.16933059692383,10.55719758208722,5547.732756017569,4,賣出信號
電子,baseline,2356.TW,2023-07-04,2023-07-14,42.734317779541016,52.23240280151367,22.225895990598566,11494.814216920488,10,停利
電子,baseline,3037.TW,2023-07-14,2023-07-19,181.59446716308594,197.1319580078125,8.556147710586739,4278.691383148893,5,賣出信號
電子,baseline,2317.TW,2023-06-12,2023-10-30,99.17053985595703,88.90852355957031,-10.347847567727337,-6115.393927492034,140,停損
電子,baseline,3443.TW,2023-12-08,2023-12-18,1849.34326171875,1688.318603515625,-8.707126553318785,-5242.545128379097,10,停損
電子,baseline,6669.TW,2023-12-21,2024-01-04,1743.740478515625,1590.8646240234375,-8.76712196429164,-5001.005241390092,14,停損
電子,baseline,3443.TW,2024-01-11,2024-01-17,1815.1865234375,1639.5233154296875,-9.67741913790497,-5462.093141931116,6,停損
電子,baseline,2395.TW,2024-02-05,2024-02-15,352.1723327636719,364.52923583984375,3.5087660007818036,1546.4315598783069,10,賣出信號
電子,baseline,3008.TW,2023-12-13,2024-04-16,2320.395263671875,2073.7470703125,-10.629576659670914,-6010.0785845367645,125,停損
電子,baseline,3443.TW,2024-06-18,2024-06-27,1655.4520263671875,1517.4976806640625,-8.333333947819641,-4459.618555578018,9,停損
電子,baseline,3231.TW,2024-07-16,2024-07-22,109.75028228759766,97.17976379394531,-11.453745932708982,-5992.796666549933,6,停損
電子,baseline,2356.TW,2024-05-08,2024-07-29,50.921913146972656,45.18408966064453,-11.267886714639753,-6567.872489310947,82,停損
電子,baseline,4938.TW,2024-06-03,2024-08-05,101.76660919189453,88.5221176147461,-13.01457490066725,-7158.21454193112,63,停損
電子,baseline,3661.TW,2024-12-05,2024-12-17,2550.83740234375,3288.8466796875,28.93203920664074,14592.341675236072,12,停利
電子,baseline,2376.TW,2024-11-01,2025-01-14,272.0177001953125,249.34954833984375,-8.333337072989258,-4834.778402137126,74,停損
電子,baseline,2395.TW,2025-01-08,2025-02-06,368.6005554199219,400.2923889160156,8.597880016754008,4182.0543091130385,29,賣出信號
電子,baseline,2327.TW,2025-02-05,2025-03-11,136.40956115722656,125.1419906616211,-8.260103177531956,-4376.104674397568,34,停損
電子,baseline,2357.TW,2025-02-03,2025-04-07,617.4771728515625,517.5771484375,-16.17873968566573,-8729.801781886039,63,停損
電子,baseline,2317.TW,2025-07-24,2025-07-31,174.0,178.0,2.2988505747126435,881.6640558771833,7,賣出信號
電子,baseline,2382.TW,2025-07-31,2025-08-22,281.5,258.5,-8.170515097690942,-4301.5424663003505,22,停損
電子,baseline,3443.TW,2025-06-25,2025-10-08,1225.0,1485.0,21.224489795918366,11192.903822582899,105,停利
電子,baseline,3037.TW,2025-07-29,2025-11-03,140.0,178.5,27.500000000000004,13171.432808149017,97,停利
電子,baseline,2327.TW,2026-01-02,2026-01-19,241.0,295.5,22.61410788381743,11636.917444401988,17,停利
電子,baseline,2356.TW,2025-09-12,2026-01-23,43.400001525878906,48.0,10.59907445251625,4895.691840968844,133,賣出信號
電子,baseline,2327.TW,2026-02-24,2026-03-04,301.0,259.0,-13.953488372093023,-8157.975254598154,8,停損
電子,baseline,3008.TW,2026-02-26,2026-03-04,2466.295166015625,2255.877197265625,-8.53174314451326,-4860.042441388381,6,停損
電子,baseline,4938.TW,2026-03-12,2026-03-27,77.0999984741211,80.9000015258789,4.928668128357094,2407.3348903913356,15,期末強制平倉
電子,regime,3231.TW,2019-07-19,2019-07-22,17.684343338012695,17.601116180419922,-0.4706262257070961,-475.340287661762,3,賣出信號
電子,regime,6669.TW,2019-07-24,2019-07-25,316.0311279296875,318.11572265625,0.65961689920187,32.3318717291404,1,賣出信號
電子,regime,3017.TW,2019-07-24,2019-07-25,39.72975540161133,38.71321487426758,-2.5586377692688287,-1274.5909737847978,1,賣出信號
電子,regime,3443.TW,2019-07-12,2019-08-05,215.9806671142578,195.25758361816406,-9.594878918088929,-5068.710789438192,24,停損
電子,regime,6669.TW,2019-07-26,2019-08-12,327.28814697265625,340.2129211425781,3.9490504894458316,1435.2618537188391,17,賣出信號
電子,regime,3661.TW,2019-07-24,2019-08-22,95.67375183105469,121.63883209228516,27.13918892517235,11323.449872563739,29,停利
電子,regime,2345.TW,2019-08-06,2019-09-12,124.47672271728516,151.0553741455078,21.35230655822197,8887.281703208115,37,停利
電子,regime,3037.TW,2019-07-18,2019-09-16,34.016326904296875,41.09571075439453,20.811723352774468,9563.232655299398,60,停利
電子,regime,3661.TW,2019-08-22,2019-09-20,121.63883209228516,155.8497772216797,28.125019404526437,12547.513156490415,29,停利
電子,regime,3231.TW,2019-08-30,2019-09-24,18.492313385009766,19.383508682250977,4.819274250260281,1739.917683522981,25,賣出信號
電子,regime,2327.TW,2019-08-30,2019-10-07,49.729713439941406,60.464324951171875,21.585910653184566,9088.86825860921,38,停利
電子,regime,3443.TW,2019-09-19,2019-10-16,236.70375061035156,255.1242218017578,7.7820782914965285,3059.9034689161635,27,賣出信號
電子,regime,6669.TW,2019-09-20,2019-10-31,389.4103698730469,482.8021240234375,23.982862649712594,9624.651874021903,41,停利
電子,regime,3661.TW,2019-09-20,2019-11-01,155.8497772216797,187.2097625732422,20.121931459007648,8459.88822094541,42,停利
電子,regime,2317.TW,2019-10-14,2019-11-05,58.32268142700195,70.45692443847656,20.80535859220073,8420.524119423833,22,停利
電子,regime,3231.TW,2019-10-31,2019-11-06,20.757434844970703,20.237571716308594,-2.5044671104342475,-1307.6158309307866,6,賣出信號
電子,regime,4938.TW,2019-10-17,2019-11-13,40.26700210571289,49.191795349121094,22.16403699480274,9028.797098107141,27,停利
電子,regime,2357.TW,2019-11-14,2019-11-15,150.18197631835938,150.84503173828125,0.4415013280397337,-59.93186872047954,1,賣出信號
電子,regime,2395.TW,2019-11-04,2019-11-21,222.10255432128906,221.74490356445312,-0.16102955588640694,-320.1251994064878,17,賣出信號
電子,regime,4938.TW,2019-11-13,2019-11-26,49.191795349121094,49.33234405517578,0.2857157480372358,-137.23653533413744,13,賣出信號
電子,regime,2327.TW,2019-10-08,2019-12-03,65.39347076416016,79.52372741699219,21.608054271644995,9216.312307602951,56,停利
電子,regime,3661.TW,2019-11-08,2019-12-10,193.8618927001953,232.82432556152344,20.098035936120244,8814.29707162833,32,停利
電子,regime,2327.TW,2020-01-03,2020-01-07,102.52645874023438,90.69648742675781,-11.538456959144085,-5847.91585825634,4,停損
電子,regime,2382.TW,2019-11-14,2020-01-30,45.104427337646484,44.0322151184082,-2.377177324992568,-1280.3014305835022,77,賣出信號
電子,regime,2308.TW,2019-12-30,2020-01-30,132.6497039794922,124.7954330444336,-5.921061788628547,-3304.320678047545,31,賣出信號
電子,regime,2376.TW,2020-02-13,2020-02-26,43.86188888549805,40.070438385009766,-8.64406571815889,-4616.832888124038,13,停損
電子,regime,2353.TW,2019-09-05,2020-02-27,12.96427059173584,11.908193588256836,-8.1460580138786,-3411.172699672119,175,停損
電子,regime,3017.TW,2020-02-26,2020-03-13,30.225019454956055,26.229759216308594,-13.218387649349719,-6872.760394568875,16,停損
電子,regime,3008.TW,2020-03-13,2020-03-16,3245.16015625,2977.39453125,-8.251229896444343,-4310.480980458546,3,停損
電子,regime,2395.TW,2020-03-13,2020-03-16,187.0525360107422,170.2428436279297,-8.986615600788829,-4435.3223788994,3,停損
電子,regime,2376.TW,2020-03-13,2020-03-18,33.4539794921875,29.73687171936035,-11.111107943660944,-4890.372612104758,5,停損
電子,regime,3443.TW,2020-03-17,2020-03-18,170.3898468017578,163.48214721679688,-4.0540558693017585,-2043.9830706204375,1,賣出信號
電子,regime,6669.TW,2020-01-09,2020-03-19,573.6924438476562,481.1343994140625,-16.133739502096788,-8015.362024532609,70,停損
電子,regime,2357.TW,2020-03-10,2020-03-19,132.61102294921875,114.70852661132812,-13.500006213469975,-6913.391668018143,9,停損
電子,regime,2317.TW,2020-03-13,2020-03-19,58.40095901489258,51.90326690673828,-11.126002411188741,-5154.701231615683,6,停損
電子,regime,3231.TW,2020-03-20,2020-03-26,15.150327682495117,17.823917388916016,17.64707511580755,7980.8972785722,6,賣出信號
電子,regime,2376.TW,2020-03-19,2020-03-27,28.361543655395508,34.82931137084961,22.804709764885,11518.384024380292,8,停利
電子,regime,2353.TW,2020-03-19,2020-03-30,9.650370597839355,11.798944473266602,22.264159222116252,10675.429865826976,11,停利
電子,regime,2345.TW,2020-04-17,2020-04-21,182.5067901611328,163.01577758789062,-10.679609540025242,-5423.830681067571,4,停損
電子,regime,3017.TW,2020-04-08,2020-04-28,28.22739028930664,34.524269104003906,22.30769033254451,11006.781363740556,20,停利
電子,regime,2327.TW,2020-04-08,2020-05-05,72.07521057128906,89.1629638671875,23.70822528363905,12334.09405969338,27,停利
電子,regime,3037.TW,2020-04-29,2020-06-02,36.880767822265625,38.11012649536133,3.3333326437784074,1328.9945538084285,34,賣出信號
電子,regime,3661.TW,2020-05-15,2020-06-09,282.7152099609375,340.2086181640625,20.336156732094043,9274.224930045879,25,停利
電子,regime,2308.TW,2020-04-30,2020-06-11,122.17733764648438,136.57681274414062,11.785716872731832,5148.740428202276,42,賣出信號
電子,regime,2357.TW,2020-06-19,2020-06-24,156.81251525878906,157.11622619628906,0.1936777412177741,-180.04878294008086,5,賣出信號
電子,regime,3443.TW,2020-06-23,2020-07-06,228.2902069091797,294.18841552734375,28.865981379735768,12277.928554361744,13,停利
電子,regime,3231.TW,2020-06-18,2020-07-07,25.250547409057617,27.051258087158203,7.131372832949568,3148.594252187744,19,賣出信號
電子,regime,2395.TW,2020-07-03,2020-07-07,225.67910766601562,233.18978881835938,3.328035647614696,1076.285528853019,4,賣出信號
電子,regime,3017.TW,2020-04-28,2020-07-15,34.524269104003906,39.257789611816406,13.710704471549656,6686.6797657941715,78,賣出信號
電子,regime,3443.TW,2020-07-08,2020-07-16,304.5438537597656,273.0068359375,-10.35549311960276,-4889.260278097077,8,停損
電子,regime,2376.TW,2020-05-15,2020-07-17,46.3895263671875,56.092899322509766,20.917163237488257,9069.040538289344,63,停利
電子,regime,2382.TW,2020-05-19,2020-07-22,48.82143783569336,58.61430740356445,20.058543955277624,8251.090174274155,64,停利
電子,regime,3037.TW,2020-06-30,2020-07-28,43.99348449707031,53.265480041503906,21.075838048361568,8470.742701145202,28,停利
電子,regime,3037.TW,2020-07-28,2020-08-05,53.265480041503906,66.08865356445312,24.074078583272946,11777.769855862738,8,停利
電子,regime,2353.TW,2020-07-17,2020-08-10,14.542217254638672,17.66384506225586,21.46596872372713,10440.200648171201,24,停利
電子,regime,3037.TW,2020-08-05,2020-08-12,66.08865356445312,79.80855560302734,20.759844993957774,9752.89854464648,7,停利
電子,regime,3037.TW,2020-08-12,2020-08-13,79.80855560302734,72.27605438232422,-9.438212687584837,-4953.360564534945,1,停損
電子,regime,2376.TW,2020-08-18,2020-08-20,70.03948974609375,63.98573303222656,-8.643347825367071,-4310.670366129809,2,停損
電子,regime,3017.TW,2020-08-13,2020-08-25,48.29054641723633,59.49464416503906,23.20143087841238,11116.846702242976,12,停利
電子,regime,2308.TW,2020-07-31,2020-08-31,179.84417724609375,169.9527587890625,-5.499993721507096,-2899.8922521443164,31,賣出信號
電子,regime,3017.TW,2020-10-14,2020-10-16,65.95390319824219,60.28805923461914,-8.59061206217444,-4510.954310781111,2,停損
電子,regime,2353.TW,2020-08-10,2020-10-20,17.66384506225586,17.892255783081055,1.2930973976513405,345.34629726094863,71,賣出信號
電子,regime,6669.TW,2020-10-22,2020-11-13,649.768310546875,597.478271484375,-8.047489884277411,-4437.760544029894,22,停損
電子,regime,3443.TW,2020-11-09,2020-11-20,275.3603515625,319.6063232421875,16.068388723583087,7557.55136060826,11,賣出信號
電子,regime,2327.TW,2020-09-29,2020-11-23,78.78153991699219,94.74159240722656,20.258619604352255,10177.618571419072,55,停利
電子,regime,2327.TW,2020-11-24,2020-11-25,99.04288482666016,95.76032257080078,-3.314283768697115,-1864.78708199245,1,賣出信號
電子,regime,2317.TW,2020-06-24,2020-11-30,65.36836242675781,67.74107360839844,3.629754660443172,1324.0583374361886,159,賣出信號
電子,regime,3008.TW,2020-11-18,2020-11-30,2894.68701171875,2629.680419921875,-9.154930765365359,-4294.6313052051555,12,停損
電子,regime,3037.TW,2020-11-26,2020-12-04,80.34659576416016,72.90377044677734,-9.263398463364393,-4698.8416749721655,8,停損
電子,regime,2395.TW,2020-07-21,2020-12-14,238.19692993164062,256.3558654785156,7.623496890613316,3342.125662508108,146,賣出信號
電子,regime,2317.TW,2020-12-07,2020-12-22,72.35043334960938,72.18582153320312,-0.22752015265868308,-381.13562728866964,15,賣出信號
電子,regime,2308.TW,2020-11-30,2021-01-05,201.87510681152344,248.6345672607422,23.162568772223494,11185.76245715536,36,停利
電子,regime,3008.TW,2020-12-04,2021-01-06,2796.838623046875,2503.292724609375,-10.495632319240187,-5455.483627963607,33,停損
電子,regime,3661.TW,2021-01-04,2021-01-06,652.5264282226562,697.429443359375,6.88140942567262,2559.6529223394537,2,賣出信號
電子,regime,2327.TW,2020-12-09,2021-01-13,112.9654769897461,136.7357940673828,21.042107474829994,8630.360452525332,35,停利
電子,regime,4938.TW,2020-12-07,2021-01-18,51.680721282958984,59.34268569946289,14.825575623361772,6324.076575578227,42,賣出信號
電子,regime,2308.TW,2021-01-05,2021-01-18,248.6345672607422,260.324462890625,4.701637330107708,1714.3531476805583,13,賣出信號
電子,regime,3443.TW,2021-01-13,2021-01-20,411.86376953125,375.6197509765625,-8.80000165975694,-4157.135245247133,7,停損
電子,regime,3017.TW,2021-01-14,2021-01-20,66.83918762207031,60.3765869140625,-9.668879796309584,-4314.4839825823,6,停損
電子,regime,2317.TW,2021-01-04,2021-01-22,82.22763061523438,100.00657653808594,21.621620117018967,9005.311742726175,18,停利
電子,regime,2356.TW,2020-11-11,2021-02-24,18.292404174804688,19.883047103881836,8.695647187087872,3760.0647167252027,105,賣出信號
電子,regime,3661.TW,2021-02-18,2021-02-24,930.5429077148438,841.6922607421875,-9.548259004074179,-4457.156720746199,6,停損
電子,regime,6669.TW,2021-01-21,2021-02-26,766.3494262695312,689.2000732421875,-10.067124784433478,-5175.235393279596,36,停損
電子,regime,2395.TW,2020-12-18,2021-03-02,281.7096862792969,295.3927001953125,4.857132921744765,1819.8927270506392,74,賣出信號
電子,regime,3443.TW,2021-02-24,2021-03-02,450.4613342285156,404.8032531738281,-10.135849091883545,-4960.824839306806,6,停損
電子,regime,2357.TW,2021-01-11,2021-03-18,199.29507446289062,251.6671600341797,26.278665296889166,11288.956705228913,66,停利
電子,regime,3231.TW,2020-11-13,2021-03-24,23.758060455322266,26.46318817138672,11.3861471190021,5011.045939414034,131,賣出信號
電子,regime,2353.TW,2021-01-27,2021-03-25,20.100236892700195,24.325855255126953,21.022729159781075,9958.470905932685,57,停利
電子,regime,3661.TW,2021-03-17,2021-04-09,905.7029418945312,775.7708740234375,-14.345991589615956,-7151.6337848834955,23,停損
電子,regime,2376.TW,2021-02-17,2021-04-12,65.21182250976562,79.69481658935547,22.209153988022617,10009.058059116323,54,停利
電子,regime,3017.TW,2021-04-08,2021-04-22,64.09479522705078,58.96013259887695,-8.011044594158838,-4415.101805410981,14,停損
電子,regime,2376.TW,2021-04-16,2021-04-22,88.5072250366211,79.69481658935547,-9.956710814986424,-5655.286416637246,6,停損
電子,regime,2356.TW,2021-03-09,2021-05-12,20.678369522094727,20.32047462463379,-1.730769425889835,-1168.7796112410797,64,賣出信號
電子,regime,2357.TW,2021-03-19,2021-05-12,265.37530517578125,254.12757873535156,-4.238422423284388,-2328.740483272799,54,賣出信號
電子,regime,3661.TW,2021-05-12,2021-05-13,460.9722595214844,433.26611328125,-6.010371701975069,-3805.7369284241795,1,賣出信號
電子,regime,6669.TW,2021-04-23,2021-05-14,762.9204711914062,692.6289672851562,-9.213477231313515,-5459.516041738185,21,停損
電子,regime,3661.TW,2021-05-24,2021-05-31,458.583740234375,556.9882202148438,21.4583447573121,10784.69325841307,7,停利
電子,regime,2327.TW,2021-05-14,2021-06-16,99.60884857177734,120.20977020263672,20.681818860715488,11506.915252190956,33,停利
電子,regime,2357.TW,2021-05-19,2021-06-22,287.87066650390625,263.61785888671875,-8.424897163622054,-4902.571864758531,34,停損
電子,regime,3017.TW,2021-06-08,2021-06-22,66.57360076904297,72.59355926513672,9.042561055061721,4193.350685966521,14,賣出信號
電子,regime,3443.TW,2021-06-11,2021-07-30,371.51312255859375,393.0016174316406,5.78404733729366,2325.6168325896797,49,賣出信號
電子,regime,2327.TW,2021-06-17,2021-08-16,123.37916564941406,113.42267608642578,-8.06983051845234,-3978.3673295614135,60,停損
電子,regime,6669.TW,2021-06-11,2021-08-17,818.6395263671875,741.809814453125,-9.38504792884894,-4698.412070310762,67,停損
電子,regime,3037.TW,2021-06-07,2021-09-03,114.33246612548828,140.38333129882812,22.785186094689067,11589.489152443573,88,停利
電子,regime,3037.TW,2021-09-03,2021-09-14,140.38333129882812,129.06211853027344,-8.064499299034082,-4385.450385650634,11,停損
電子,regime,3008.TW,2021-05-12,2021-09-16,2291.287841796875,2073.163330078125,-9.519734174807661,-5538.038487942606,127,停損
電子,regime,3443.TW,2021-09-02,2021-09-16,431.6810302734375,451.25946044921875,4.535392755938288,1973.8526495339538,14,賣出信號
電子,regime,3661.TW,2021-09-01,2021-09-23,704.1171875,865.2735595703125,22.88772024476572,11737.526014033203,22,停利
電子,regime,2356.TW,2021-09-22,2021-09-23,21.6783390045166,21.763687133789062,0.3937023461745799,-88.10704380868265,1,賣出信號
電子,regime,2308.TW,2021-08-18,2021-10-04,244.45730590820312,219.73690795898438,-10.112358007619367,-5928.712792732433,47,停損
電子,regime,2376.TW,2021-09-17,2021-10-06,73.04153442382812,66.94803619384766,-8.342511254791773,-4271.728352151738,19,停損
電子,regime,3008.TW,2021-09-29,2021-10-08,1828.7662353515625,1689.7125244140625,-7.6036897581263725,-3617.763621766375,9,賣出信號
電子,regime,3017.TW,2021-09-22,2021-10-12,73.48800659179688,67.22586822509766,-8.521306614674499,-3931.8330707035784,20,停損
電子,regime,2376.TW,2021-10-13,2021-10-21,85.78971099853516,85.38883209228516,-0.46728086804820335,-509.28736589743494,8,賣出信號
電子,regime,2357.TW,2021-10-07,2021-11-30,255.85691833496094,267.6248474121094,4.5994179691253,1870.1618322450668,54,賣出信號
電子,regime,6669.TW,2021-10-26,2021-11-30,765.7391967773438,930.5858764648438,21.52778392189749,9598.488378510352,35,停利
電子,regime,3037.TW,2021-10-28,2021-11-30,161.6672821044922,206.4993896484375,27.731094975029325,11818.9569425531,33,停利
電子,regime,2353.TW,2021-09-17,2021-12-07,20.17220115661621,24.254671096801758,20.23809850243612,9895.307365788663,81,停利
電子,regime,3017.TW,2021-10-22,2021-12-09,78.27669525146484,81.68403625488281,4.352944375681477,1816.9208547949602,48,賣出信號
電子,regime,3443.TW,2021-12-16,2021-12-17,631.2857055664062,576.8480834960938,-8.623293952374484,-4344.689222347566,1,停損
電子,regime,2382.TW,2021-09-17,2021-12-28,61.92342758178711,75.27790832519531,21.56612006945174,11120.889673949052,102,停利
電子,regime,3008.TW,2021-12-17,2022-01-04,1883.5447998046875,2271.209228515625,20.58164099686591,9387.753011725326,18,停利
電子,regime,2308.TW,2022-01-04,2022-01-05,271.9244384765625,265.97320556640625,-2.188561257494035,-1275.9252532476676,1,賣出信號
電子,regime,2327.TW,2022-01-03,2022-01-06,113.192138671875,120.5692367553711,6.517323702912852,2693.030488031982,3,賣出信號
電子,regime,3017.TW,2022-01-18,2022-01-24,83.98628234863281,87.4857177734375,4.166674993754684,1728.8585164633841,6,賣出信號
電子,regime,3661.TW,2021-11-26,2022-02-11,906.7064819335938,1117.7252197265625,23.273103479194443,8043.145664969823,77,停利
電子,regime,2376.TW,2021-11-08,2022-02-22,107.03670501708984,112.24822235107422,4.868906729847753,1597.9486253153445,106,賣出信號
電子,regime,2382.TW,2021-12-28,2022-02-24,75.27790832519531,73.05216217041016,-2.9567056315779765,-1694.521059949002,58,賣出信號
電子,regime,2345.TW,2021-11-04,2022-03-07,251.63600158691406,219.66017150878906,-12.707176189604441,-5223.67904561451,123,停損
電子,regime,3037.TW,2022-02-18,2022-03-07,219.1791534423828,201.065185546875,-8.264457459121248,-4476.1610546303855,17,停損
電子,regime,3443.TW,2022-03-23,2022-04-11,493.759033203125,439.3214111328125,-11.025139472824122,-6211.576910223375,19,停損
電子,regime,3443.TW,2022-04-27,2022-05-05,366.7378234863281,466.0627136230469,27.083350496140348,13416.376240955273,8,停利
電子,regime,2357.TW,2022-03-16,2022-05-12,287.7441711425781,256.61614990234375,-10.817950235666233,-6422.326695609932,57,停損
電子,regime,4938.TW,2021-11-02,2022-05-13,55.4324836730957,51.67298889160156,-6.782114984537165,-3048.2818360434103,192,賣出信號
電子,regime,3231.TW,2021-09-15,2022-05-25,23.409273147583008,22.987485885620117,-1.8017956358736402,-1205.8860876563995,252,賣出信號
電子,regime,2356.TW,2021-09-27,2022-05-31,22.275774002075195,22.019729614257812,-1.1494298146207171,-807.6146066421934,246,賣出信號
電子,regime,3443.TW,2022-05-05,2022-06-08,466.0627136230469,564.7314453125,21.170698450092434,10559.912722064037,34,停利
電子,regime,2376.TW,2022-05-30,2022-06-15,90.19947052001953,80.17730712890625,-11.11111111111111,-5885.361735996259,16,停損
電子,regime,3008.TW,2022-06-06,2022-06-20,1575.3536376953125,1409.985107421875,-10.497232260520622,-5272.967948050849,14,停損
電子,regime,3231.TW,2022-06-02,2022-07-01,24.295028686523438,22.22826385498047,-8.506945425791624,-4554.240609532761,29,停損
電子,regime,3037.TW,2022-06-17,2022-07-01,150.34603881835938,132.2320556640625,-12.04819448298288,-6382.071847384133,14,停損
電子,regime,3017.TW,2022-06-21,2022-07-01,90.34051513671875,80.02640533447266,-11.416926045459244,-6014.058099768416,10,停損
電子,regime,2345.TW,2022-03-31,2022-07-04,206.22105407714844,189.07460021972656,-8.314599076293778,-4523.301322155021,95,停損
電子,regime,2357.TW,2022-07-22,2022-08-15,247.5055389404297,220.76976013183594,-10.802093126097105,-5526.846571821283,24,停損
電子,regime,3661.TW,2022-08-12,2022-08-29,694.7240600585938,841.1846313476562,21.081833739385658,8524.524411829654,17,停利
電子,regime,2345.TW,2022-08-09,2022-09-01,265.81671142578125,252.52589416503906,-4.999993111589269,-2446.6521472668974,23,賣出信號
電子,regime,2327.TW,2022-07-21,2022-09-05,80.45707702636719,73.76228332519531,-8.320950684024817,-4550.733573574405,46,停損
電子,regime,3008.TW,2022-07-07,2022-09-30,1636.2786865234375,1486.145263671875,-9.175296609805963,-5526.764769553258,85,停損
電子,regime,3017.TW,2022-07-25,2022-10-07,103.60150146484375,105.64228057861328,1.9698354607940227,637.1451798980706,74,賣出信號
電子,regime,2382.TW,2022-05-19,2022-10-18,59.69768142700195,60.955467224121094,2.1069257080899453,807.5828758685384,152,賣出信號
電子,regime,2317.TW,2022-05-25,2022-10-20,93.4521255493164,91.99076843261719,-1.563749468628227,-1139.3445988547028,148,賣出信號
電子,regime,2308.TW,2022-10-06,2022-10-25,261.0706481933594,243.25970458984375,-6.822269652590025,-3419.0944424596164,19,賣出信號
電子,regime,3443.TW,2022-10-25,2022-10-31,385.8353576660156,471.4154052734375,22.180457520821907,11019.187872622439,6,停利
電子,regime,2395.TW,2022-10-20,2022-11-03,261.9051513671875,236.64097595214844,-9.646307177677093,-5267.240149529709,14,停損
電子,regime,2376.TW,2022-07-19,2022-11-07,75.20630645751953,94.00215148925781,24.99237885370047,13123.757316883093,111,停利
電子,regime,3008.TW,2022-09-30,2022-11-11,1486.145263671875,1801.1192626953125,21.194025020489544,10537.100142926494,42,停利
電子,regime,2327.TW,2022-10-31,2022-11-11,70.26799774169922,85.2980728149414,21.389644726311694,10224.804076343018,11,停利
電子,regime,2356.TW,2022-11-14,2022-11-22,23.293149948120117,21.299182891845703,-8.560315203033921,-4412.599496895069,8,停損
電子,regime,2353.TW,2022-10-05,2022-12-05,19.92673683166504,21.026445388793945,5.518758873662591,2395.292047375093,61,賣出信號
