半導體_baseline,半導體_regime,電子_baseline,電子_regime,金融_baseline,金融_regime,傳產_baseline,傳產_regime
1021726.1970296088,1171331.4243209623,1089897.775457843,1208610.370958881,950520.0312581471,995241.2749252894,1009927.0961035979,1098434.7423422846
1026257.2447325132,1183071.4694913477,1089824.017249238,1212728.9549635602,952282.2076597076,1000332.9753729122,1009855.1387980005,1098421.1197278264
1026766.5048424882,1183385.1289958546,1090804.3763595745,1212329.9016390846,952556.2342618767,1001509.7264774638,1009697.665369033,1098194.823528715
1024184.5663963577,1179970.175467788,1087643.5271610045,1209446.7984883292,952464.8855907845,1001007.603288081,1009382.7233091913,1097680.586332123
1024492.3190514043,1179685.0597347098,1088979.7877588943,1211029.9128732076,952523.4955037492,1001181.9962517691,1010327.5590849033,1098730.2493813012
1024760.9491162992,1180998.6874529861,1091207.912898611,1216732.937096808,953645.4769442449,1004421.1226587766,1011692.324004529,1100465.5544351353
1022159.6482029437,1176974.6488557989,1087676.7083608115,1213500.358257201,954069.4532594414,1005112.5737659466,1011849.7974334967,1100691.8563465301
1024279.328818697,1179319.44565939,1089515.818471271,1216440.723200594,956209.1413280333,1009500.5299444181,1011849.7974334967,1101113.4273261598
1021446.5029143682,1173854.412943662,1086740.4391437422,1208309.9646226694,953391.2496458027,1003108.8102750909,1010537.5236568601,1096421.8855589961
1019075.9187082403,1171793.2343393953,1084984.0703973284,1204599.0944494037,953573.9386689409,1002536.470001979,1010904.9616577845,1096975.9624334164
1017765.3776875343,1172190.888533094,1085590.2881534107,1206621.7516292597,955178.4957975198,1004679.4038869585,1012374.7088633886,1099418.7326638466
1012745.0870391331,1165262.6841383085,1085007.9934381966,1205554.6896300584,954617.5064637796,1003884.7134958701,1012637.1693764282,1099919.6488420544
1010616.2739141807,1164484.774242605,1084838.4967185247,1205474.7103214806,954604.5658923137,1003601.3037758209,1012637.1693764282,1099410.1178037073
1010616.2739141807,1163382.5692755817,1087396.517733116,1208703.9883114996,955987.6477936711,1004250.595521522,1012637.1693764282,1099749.801805812
1010616.2739141807,1163382.5692755817,1089239.6461205469,1210206.024237719,958035.9816451402,1007887.2636515677,1013162.0760082267,1100510.944336461
1010616.2739141807,1163382.5692755817,1090128.05374435,1210398.4321302841,958701.2541234244,1009678.2652718665,1014211.8940699172,1101875.3045099352
1010616.2739141807,1163382.5692755817,1093124.8217730452,1214391.8359921302,959784.4149665877,1010546.4169771706,1014474.3545829568,1102292.412761746
1010616.2739141807,1163382.5692755817,1092138.6804965462,1214865.5732724364,959914.5703699356,1011530.5114945986,1014474.3545829568,1103076.738550133
1010616.2739141807,1163382.5692755817,1093178.1539755021,1216009.3276750927,961049.4995969764,1014890.8158631914,1013424.5317231726,1100456.501061618
1010616.2739141807,1163382.5692755817,1094077.5234997268,1217985.2100704764,961153.7727534259,1015888.8869005959,1012374.7088633886,1099263.150618257
1010616.2739141807,1163382.5692755817,1092363.5181146013,1216571.3869699114,960136.0683463616,1013394.3472035849,1012374.7088633886,1098433.0385594978
1010616.2739141807,1163382.5692755817,1095535.2534721592,1226570.7448571343,959849.093405664,1012637.1903116676,1012112.2531484427,1097951.48921398
1010616.2739141807,1163382.5692755817,1100028.1138393704,1230598.2267378722,958427.2302942707,1009310.8259839381,1010327.5590849033,1092530.0807662522
1010616.2739141807,1163382.5692755817,1099213.7416809727,1227256.9225016963,959588.0206880542,1011488.2686991671,1011849.7974334967,1096456.7685708029
1010616.2739141807,1163382.5692755817,1098970.4507461216,1228620.4791961364,960331.6901739032,1013576.718995549,1011639.8328615399,1093283.158021947
1010616.2739141807,1163382.5692755817,1098423.0521983355,1226217.2279253402,960240.3470488418,1013713.9409736088,1011272.3948606155,1092324.0512263328
1010616.2739141807,1163382.5692755817,1097814.8248612082,1227764.407975491,961649.2851228944,1016444.7823339495,1011849.7974334967,1093565.4671217988
1010616.2739141807,1163382.5692755817,1099335.3932040269,1230669.0250597657,961636.3500974592,1017688.4245262956,1012374.7088633886,1095439.6146058429
1010616.2739141807,1163382.5692755817,1099457.0326158237,1231677.5388091244,962588.5769882684,1019661.0741558678,1012637.1693764282,1098062.5843616175
1010616.2739141807,1163382.5692755817,1099031.279535463,1231761.226316436,963572.3284433103,1020999.3250483989,1012112.2531484427,1097945.5704740176
1010616.2739141807,1163382.5692755817,1100855.9554912169,1232102.5196875415,964159.1839378404,1021784.4695904418,1012374.7088633886,1098849.3657378284
1010616.2739141807,1163382.5692755817,1100126.0887422925,1231643.4171107803,963376.7016217215,1021191.6354357637,1012112.2531484427,1097918.670059127
1010616.2739141807,1163382.5692755817,1101281.714627206,1233274.0413457758,963376.7016217215,1021775.9144373003,1012112.2531484427,1100637.2701319302
1010616.2739141807,1163382.5692755817,1100247.7402653466,1232522.5769893753,963181.07979418,1019944.2748024845,1012112.2531484427,1102941.8813443002
1010616.2739141807,1163299.6782675209,1102194.0616885258,1227460.5168143222,962985.4679547331,1018011.1004636146,1013424.5317231726,1105961.136832919
1010616.2739141807,1164232.406411706,1103130.604113402,1227630.2353509918,963898.4478294184,1022673.1011329768,1013424.5317231726,1111179.4340633035
1010616.2739141807,1162537.3342271019,1103130.604113402,1226817.325102977,963293.0151996032,1023429.526054037,1012899.6250913742,1112478.2360121976
1010616.2739141807,1160720.7376781753,1103130.604113402,1225404.360509503,963488.6320330973,1023334.2582752145,1013949.4431530647,1118303.6929560616
1010616.2739141807,1161148.1718425506,1103130.604113402,1226373.668919427,964833.2703579119,1029625.01528043,1016049.0840745392,1123130.2333288095
1010616.2739141807,1162109.9054640557,1103052.006057859,1228683.5417965022,965028.8921854536,1030211.3511296292,1016573.9907063377,1128434.5288833058
1010616.2739141807,1162751.0432072962,1102423.7949479034,1226756.640001762,969563.1617377085,1040308.4699040374,1017886.2596848807,1137445.4955603692
1010616.2739141807,1162216.754552824,1102298.1545150885,1226098.8554951379,969954.410386839,1041134.4888087683,1016836.4464212838,1136630.0589157317
1010616.2739141807,1161468.7515168285,1101795.5883108885,1224189.5303615069,969264.5147830999,1038622.666876293,1016311.5349913917,1133716.2330858717
1010616.2739141807,1162964.762990148,1101544.3074452588,1220140.6706930082,969457.296891846,1039118.3613960533,1016049.0840745392,1132829.420332923
1010616.2739141807,1165315.6535948757,1103805.8441818072,1220249.1954830152,971446.1451863241,1040098.7230502036,1015524.1726446472,1129677.6953130136
1010544.2675046643,1170366.1692153434,1103303.2869234886,1220100.4338136266,978927.1966229236,1049689.4022072605,1015786.6235614998,1132501.4408473375
1010544.2675046643,1168977.006830792,1103428.9273563034,1219584.203128541,979505.9431901001,1048735.3740517453,1016311.5349913917,1134251.9960358758
1012685.4077915654,1170782.566581755,1101984.055669522,1217947.8693490773,979650.6276356459,1047483.7355771516,1014999.2612147552,1132813.2442503981
1010544.2675046643,1164916.384969893,1105313.547267348,1221598.5773890233,978217.0599289273,1044791.1865398493,1014999.2612147552,1133965.9544022796
1008189.021630391,1158388.7989791539,1104810.981063148,1220283.4249176034,981520.2546693257,1046704.728467976,1015786.6235614998,1138096.5837461667
1007760.7893523519,1159630.555941882,1106255.8572228702,1221629.7922895344,980933.3891867009,1043236.9120928673,1015524.1726446472,1136413.1709497685
1005417.8500554059,1154078.1468582232,1106381.497655685,1222368.6481043375,981062.7941432212,1044112.0028082057,1016049.0840745392,1138184.2849954797
1005417.8500554059,1153543.858203751,1104748.1541373294,1220539.3655830177,983125.6526234664,1047938.5552116991,1018673.6316278123,1142593.8954122665
1005417.8500554059,1156429.0428642798,1107198.1671783926,1224826.1686385022,983928.0872879539,1049512.854620849,1014230.4681830953,1139854.6829341452
1005417.8500554059,1154577.915109929,1105250.7248144702,1221779.4600310717,987675.5855113829,1056348.1345091367,1014230.4681830953,1145893.4750503674
1005417.8500554059,1154577.915109929,1102675.0802864737,1216211.39168635,985701.5486631836,1050351.3266980196,1014230.4681830953,1136151.9489503377
1005417.8500554059,1154577.915109929,1101418.6625395033,1212136.4327628915,979236.6742352946,1035276.9614659902,1014230.4681830953,1117164.6096630266
1005417.8500554059,1154577.915109929,1099596.8695542773,1208352.8527675418,978196.4252948563,1033477.9849517867,1014230.4681830953,1110950.6199732854
1005417.8500554059,1154577.915109929,1098654.5551258142,1206123.8409682761,978543.1735418877,1034623.9255853337,1014230.4681830953,1110950.6199732854
1005417.8500554059,1154577.915109929,1096866.3835965614,1202921.0556701245,975885.9642821555,1030177.1918274973,1014230.4681830953,1110950.6199732854
1005417.8500554059,1154577.915109929,1096866.3835965614,1207594.1547471064,975885.9642821555,1032323.1045371315,1014230.4681830953,1110950.6199732854
1005417.8500554059,1154577.915109929,1096866.3835965614,1207156.2236767272,975885.9642821555,1031980.5483223823,1014230.4681830953,1110950.6199732854
1005417.8500554059,1154577.915109929,1096866.3835965614,1204835.6605382778,975885.9642821555,1032114.8614245009,1014230.4681830953,1110950.6199732854
1005417.8500554059,1154577.915109929,1096866.3835965614,1207567.1136860042,975885.9642821555,1033192.8439206114,1014230.4681830953,1110950.6199732854
1005417.8500554059,1154577.915109929,1096866.3835965614,1208106.9767682937,975885.9642821555,1032840.2203104404,1014230.4681830953,1110950.6199732854
1005417.8500554059,1154577.915109929,1096866.3835965614,1213433.7209591637,975885.9642821555,1033202.8983650815,1014230.4681830953,1110871.464741612
1005417.8500554059,1154577.915109929,1096866.3835965614,1212182.9471942796,975885.9642821555,1033555.5269137931,1014230.4681830953,1113624.9018339296
1005417.8500554059,1154577.915109929,1096866.3835965614,1211170.0151687623,975885.9642821555,1033172.7119064252,1014230.4681830953,1110546.5348381754
1005417.8500554059,1154577.915109929,1096866.3835965614,1216688.3288243497,975885.9642821555,1033669.7058398423,1014230.4681830953,1116079.8958932508
1005417.8500554059,1154577.915109929,1096866.3835965614,1226918.5352374394,975885.9642821555,1034146.5739271621,1014230.4681830953,1112325.11221732
1005417.8500554059,1154577.915109929,1096866.3835965614,1228017.8570813308,975885.9642821555,1034385.0068898803,1014230.4681830953,1118056.0973147647
1005417.8500554059,1154577.915109929,1096866.3835965614,1225018.0409133006,975885.9642821555,1035358.8661339598,1014230.4681830953,1118253.721357134
1005417.8500554059,1154577.915109929,1096866.3835965614,1225831.1507863856,975885.9642821555,1035607.3631006684,1014230.4681830953,1118648.9645666003
1005417.8500554059,1154577.915109929,1096866.3835965614,1224617.0996689638,975885.9642821555,1035378.991365283,1014230.4681830953,1116475.1439779894
1005417.8500554059,1154577.915109929,1096866.3835965614,1223294.131357357,975885.9642821555,1035026.3739232009,1014230.4681830953,1115487.0335166876
1005417.8500554059,1154577.915109929,1096866.3835965614,1223812.9659052002,975885.9642821555,1035503.2398486374,1014230.4681830953,1120229.9227786479
1005417.8500554059,1154577.915109929,1096866.3835965614,1219906.8521897793,975885.9642821555,1034902.1254398465,1014230.4681830953,1118253.721357134
1005417.8500554059,1154577.915109929,1096866.3835965614,1223867.1764929849,975885.9642821555,1035006.2459152202,1014230.4681830953,1117858.4781476678
1005417.8500554059,1154577.915109929,1096866.3835965614,1219709.7875540028,975885.9642821555,1035016.3099192105,1014230.4681830953,1123679.5117626714
1005417.8500554059,1154577.915109929,1096866.3835965614,1227661.1439289348,975885.9642821555,1035006.2459152202,1014230.4681830953,1123679.5117626714
1005417.8500554059,1154577.915109929,1096866.3835965614,1230871.0077072452,975885.9642821555,1035244.6844312531,1014230.4681830953,1123679.5117626714
1005417.8500554059,1154577.915109929,1096866.3835965614,1232275.0454537636,975885.9642821555,1034767.8163439335,1014230.4681830953,1123679.5117626714
1005417.8500554059,1154577.915109929,1096788.2318667301,1232790.9341944817,975885.9642821555,1034052.5208472102,1014230.4681830953,1123599.4495974584
1005417.8500554059,1154577.915109929,1100198.1751763278,1235294.4939681008,975885.9642821555,1033804.0204890701,1014230.4681830953,1129180.6372801657
1005417.8500554059,1154577.915109929,1100198.1751763278,1232224.679161145,975885.9642821555,1034280.8898059381,1014230.4681830953,1129401.246485114
1005417.8500554059,1154577.915109929,1100198.1751763278,1235156.4250041442,975885.9642821555,1034767.8163439335,1014230.4681830953,1129401.246485114
1005417.8500554059,1154577.915109929,1100411.297398461,1235924.2972056738,975885.9642821555,1034882.0008232974,1014230.4681830953,1129401.246485114
1005417.8500554059,1154577.915109929,1099200.4110535663,1236415.2306730524,975885.9642821555,1035473.0561666384,1014230.4681830953,1129320.776646302
1005417.8500554059,1154577.915109929,1098893.5123832882,1236326.749579838,975885.9642821555,1035825.6847153499,1014230.4681830953,1134905.734313995
1005417.8500554059,1154577.915109929,1100173.462625126,1238288.8573091486,975885.9642821555,1035358.8661339598,1014230.4681830953,1133250.9324200838
1005417.8500554059,1154577.915109929,1099453.727933689,1238731.128603275,975885.9642821555,1035721.5531333471,1014230.4681830953,1139249.5829067968
1005417.8500554059,1154577.915109929,1098685.6780051973,1235117.834923954,975885.9642821555,1035493.1813979617,1014230.4681830953,1141963.417278493
1005417.8500554059,1154577.915109929,1098117.3541202643,1242384.277000557,975885.9642821555,1035503.2398486374,1014230.4681830953,1140348.9216843825
1005417.8500554059,1154577.915109929,1098752.655973927,1247736.3982703695,975885.9642821555,1036036.2572560598,1014230.4681830953,1135958.110986861
1005417.8500554059,1154577.915109929,1097251.4690531571,1248252.0547024785,975885.9642821555,1037943.8065626808,1014230.4681830953,1135958.110986861
1005417.8500554059,1154577.915109929,1099857.2376452356,1250396.6604688666,975885.9642821555,1036851.5118576473,1014230.4681830953,1135958.110986861
1005417.8500554059,1154577.915109929,1101648.3786134343,1253431.2418869408,975885.9642821555,1037156.1967368338,1014158.2042622373,1135800.289573578
1005417.8500554059,1154577.915109929,1097838.9528918518,1250084.1638806514,975885.9642821555,1036911.4332911066,1013389.8437643726,1129490.7155990982
1005417.8500554059,1154577.915109929,1095466.942623898,1252296.4493095942,975885.9642821555,1038112.7854254213,1013581.9326859374,1129705.8589765923
1005346.2140335895,1154495.6514334772,1094709.1337368086,1250333.3984894757,975885.9642821555,1038396.1796860313,1013293.7993035902,1129383.1439103512
1005843.1218094367,1150019.9588071154,1098592.1005312088,1254938.0789424933,975885.9642821555,1039561.0225939819,1012909.6214604607,1128952.8571553633
1005925.9480524941,1150171.676344568,1098110.7865530264,1251659.8865403268,975885.9642821555,1041466.7421461362,1013005.665921243,1129060.4288441103
1003855.4796654929,1149633.2609059978,1098759.479529038,1250389.8018440036,975885.9642821555,1044788.769877721,1012909.6214604607,1128952.8571553633
1003275.7346060334,1149633.2609059978,1096589.7349358005,1250153.2501991289,975885.9642821555,1044130.4234281473,1013389.8437643726,1129490.7155990982
1003192.9138832535,1149633.2609059978,1093696.0389153871,1243506.0756901284,975885.9642821555,1040197.6124951593,1013101.7055704198,1129167.995143764
1003524.2022946506,1149633.2609059978,1091710.376457222,1243308.2671026932,975885.9642821555,1040417.6475217657,1013197.7548428079,1129275.5722216042
1004021.1155907753,1149633.2609059978,1096335.4903751349,1250038.1594764628,975885.9642821555,1042629.2831634528,1013485.8834135493,1129598.281898752
1003524.2022946506,1149633.2609059978,1093314.3436852174,1245742.2486814568,975885.9642821555,1043953.0209188191,1014350.2883721964,1130566.432486568
1003110.1097213059,1149633.2609059978,1095657.4563023609,1249165.4514736244,975885.9642821555,1039790.7544530565,1014542.3821053669,1130781.5812531554
1003042.0606046468,1149551.3495361584,1093560.5615488046,1243863.3538916307,975885.9642821555,1037936.270540908,1014350.2883721964,1130566.432486568
1000031.803201796,1147113.2949558059,1092196.8262065572,1237206.1758103326,975885.9642821555,1036538.1711361661,1013774.0167958965,1129920.996964993
1001552.3426700685,1148238.5463813865,1096752.8316687932,1246358.0591326617,975885.9642821555,1038407.0978409626,1014254.2390998084,1130458.855408728
1002035.7509346952,1147129.2663817608,1094360.053049579,1241034.407770242,975885.9642821555,1037672.2355040666,1013966.1105290669,1130136.1457315802
1005608.4160956702,1148654.0333267443,1093806.6171760217,1240884.9937930661,975885.9642821555,1039648.2917055395,1014158.2042622373,1130274.8038192047
1006305.608080054,1150260.3483541987,1097617.6386731854,1242567.2860787413,975885.9642821555,1039334.4461145344,1015214.6885192379,1131673.6665960415
1008026.460640221,1152230.8588532256,1095886.6778080969,1239970.1578858932,975885.9642821555,1039462.889499629,1015118.6488700612,1131925.3929524103
1008758.3229889689,1153426.7644029132,1095683.5140771717,1240704.5000118064,975885.9642821555,1039805.4429377209,1014062.1549898493,1130598.3726004586
1007429.3935582878,1151433.145767561,1096345.4740744703,1238892.794910654,975885.9642821555,1039726.9888265036,1014254.2390998084,1130741.6573857877
1005748.0379847307,1149393.2990975683,1093378.2430742471,1236661.1865498954,975885.9642821555,1039577.2499220492,1013774.0167958965,1129772.653082959
1004776.4084377275,1148349.603123154,1088677.440595894,1233938.806805571,975885.9642821555,1040003.1064716883,1013293.7993035902,1129522.2328211018
1003595.8052323806,1146557.2105789972,1088314.969829016,1231809.7201298014,975885.9642821555,1041386.851430792,1012525.4436173311,1127987.2681639425
1003996.3914922569,1145888.5952479325,1088954.8565138576,1231326.1644895715,975885.9642821555,1041208.7408383588,1012389.8429463343,1126981.2633794455
1001935.5916286092,1143437.0100939884,1086130.121618772,1225376.0338359165,975885.9642821555,1041798.7328159115,1013212.4109936792,1124681.8210176667
1001909.6107140521,1144328.4972020746,1086435.8951350874,1224710.4435996865,975885.9642821555,1038667.8813459859,1012749.7221808294,1124897.3939472137
1003382.1298982436,1144328.4972020746,1086435.8951350874,1223393.5877879746,975885.9642821555,1038667.8813459859,1012749.7221808294,1124897.3939472137
1001185.2513700549,1142991.2709332386,1087259.5239973145,1226157.9268307113,975885.9642821555,1039088.8925385622,1012029.9637118392,1124897.3939472137
997960.7400138336,1141431.1684940874,1084217.8564256828,1222784.7087057463,975885.9642821555,1038047.2053985016,1010950.3404431707,1124178.8152953351
997131.5252496381,1141654.0358778154,1084303.12048759,1222869.1808745125,975885.9642821555,1038197.1129594783,1010898.9236249792,1124035.0988989428
998122.6448278704,1143882.7536480315,1087816.9259390526,1226479.6222026213,975885.9642821555,1039067.2035692681,1011567.265275778,1124466.2447580367
996089.4370807178,1143437.0100939884,1086551.0010313848,1224939.6966922341,975885.9642821555,1040301.5421397585,1011515.8628924035,1125184.8234099152
996089.4370807178,1144551.3689790964,1090937.000316806,1229084.1828942327,975885.9642821555,1040686.8366706463,1011978.5517052533,1125256.683273153
996089.4370807178,1144997.1125331395,1089771.812973372,1226528.4534150586,975885.9642821555,1040801.0294799823,1011721.4964839298,1124681.8210176667
996089.4370807178,1146557.2105789972,1092278.071898458,1228790.0173725134,975885.9642821555,1043208.9535398781,1012235.6117381825,1125184.8234099152
996089.4370807178,1147448.69329379,1093832.415870264,1229842.1823559732,975885.9642821555,1048294.2623339987,1012389.8429463343,1125975.2585949486
996089.4370807178,1147225.8215167685,1092718.641311495,1229276.6376856286,975885.9642821555,1048183.1983143355,1013263.8278118707,1126478.260987197
996089.4370807178,1146334.3388019756,1092910.4225320094,1230536.668821468,975885.9642821555,1046705.5372565744,1013212.4109936792,1125831.542198556
996089.4370807178,1145888.5952479325,1091169.9298268717,1227907.050226324,975885.9642821555,1046427.41579062,1012698.3005510322,1125975.2585949486
996089.4370807178,1147225.8215167685,1094993.9373796848,1233280.9379804516,975885.9642821555,1047818.6919065092,1013315.2350068509,1126262.68805765
996089.4370807178,1147314.0564225384,1095610.3751758265,1233264.4967883874,975885.9642821555,1047436.9372735573,1013623.6974231545,1125903.405391877
996089.4370807178,1145931.7373896702,1092523.2447305303,1231261.2696356857,975885.9642821555,1047710.3441705292,1013572.2854165686,1125328.5331461413
996089.4370807178,1145010.1957610515,1090093.4484944278,1227169.8426432826,975885.9642821555,1046497.4615604269,1013366.6470134367,1125472.2562026998
996089.4370807178,1146162.1260917948,1090115.0024781437,1226376.9358789343,975885.9642821555,1046691.4700765557,1013006.7725905472,1124725.2253208058
996089.4370807178,1148926.7641575316,1090553.8482115609,1232753.884888384,975885.9642821555,1048222.7290096562,1013829.3454494978,1125621.660381029
996089.4370807178,1147083.672113707,1089765.9949532275,1231221.751051954,975885.9642821555,1049796.6919675344,1014960.3855363578,1126144.5800003048
996089.4370807178,1147314.0564225384,1089424.8522944557,1230534.2154311766,975885.9642821555,1049946.6087250926,1016297.0640263497,1126368.6879328398
996089.4370807178,1147083.672113707,1088048.4511663162,1231288.7138094208,975885.9642821555,1049066.1168104797,1016091.4256232176,1126368.6879328398
996089.4370807178,1145931.7373896702,1090353.0197325347,1230498.697332091,975885.9642821555,1049683.8264324642,1016605.5264426533,1126068.020081825
996089.4370807178,1144078.4460857578,1090318.8032112042,1229954.9342637456,975885.9642821555,1047709.7786282183,1015577.3151805707,1126085.3207606336
996089.4370807178,1144078.4460857578,1087267.6250743112,1227937.9572462763,975885.9642821555,1044253.07717336,1015577.3151805707,1123720.086843294
996089.4370807178,1144078.4460857578,1088342.235910561,1235354.3871728794,975885.9642821555,1045364.7771971654,1016091.4256232176,1124894.0507619109
996089.4370807178,1144078.4460857578,1091085.2999053204,1236025.6125271316,975885.9642821555,1045058.9886383287,1016194.2448247836,1126470.2189065556
996089.4370807178,1144078.4460857578,1089456.1961647705,1235507.7891845023,975885.9642821555,1044824.3273215945,1015988.601610046,1129892.0536725898
996089.4370807178,1144078.4460857578,1087785.5254561605,1231735.4786950692,975885.9642821555,1045262.8476775532,1015885.7775968743,1130913.675630474
996089.4370807178,1144078.4460857578,1083443.9675905965,1226139.9676450873,975885.9642821555,1044824.3273215945,1015474.491167399,1129410.9165764214
996089.4370807178,1144078.4460857578,1084007.3403122136,1227979.965034504,975885.9642821555,1045395.5727515249,1015885.7775968743,1129602.37700611
996089.4370807178,1144078.4460857578,1080733.2171953476,1220974.3599559756,975885.9642821555,1043651.0308226486,1015063.2047379237,1125061.704464168
996089.4370807178,1144078.4460857578,1079564.4713624478,1217542.407395458,975885.9642821555,1043579.8907823631,1014857.5663347917,1125248.3295404736
996018.4657083257,1143996.930496474,1079564.4713624478,1217393.652966791,975885.9642821555,1043814.5568174013,1015166.0287510954,1127585.8168576858
995770.6796334051,1144667.7687265982,1079417.3306288365,1217544.9600747633,975885.9642821555,1044324.2044154624,1014754.7375100144,1130131.4924679694
996266.2517832464,1146802.244240914,1081403.7431340467,1223118.0364347068,975885.9642821555,1045028.1863608188,1015268.8479526613,1131069.962986708
993887.5271992141,1145399.594372838,1081572.0391913846,1221375.0040851883,975885.9642821555,1044997.3874448843,1015268.8479526613,1131426.1623572996
992344.4638519156,1143387.0843518947,1084312.5518388883,1218788.1048564203,975885.9642821555,1045130.1158804311,1015063.2047379237,1128984.915321747
992344.4638519156,1141496.5491631825,1086097.1518595654,1219556.5398632716,975885.9642821555,1044895.4579252719,1015371.671965833,1128200.061338631
992344.4638519156,1143082.1566101757,1082860.612979218,1218013.143636284,975885.9642821555,1044966.5885289495,1014754.7375100144,1127435.8060422183
992344.4638519156,1143996.930496474,1084699.3459407166,1220213.8806145387,975885.9642821555,1045864.8920234182,1014960.3855363578,1128569.016413316
992344.4638519156,1143143.1440262913,1084052.1806455692,1220246.834417157,975885.9642821555,1047161.3976324035,1014651.9183084484,1128394.1934500416
992344.4638519156,1145094.666631119,1084840.1557291814,1222562.3015621554,975885.9642821555,1046926.7295925188,1013932.1694626695,1127926.0781586482
992344.4638519156,1144728.7561427138,1086377.379387993,1225527.0651858177,975885.9642821555,1046661.272721425,1013161.003798699,1127505.2644575194
992344.4638519156,1144606.7859799122,1087403.4802687066,1225501.7972863165,975885.9642821555,1047476.7088783229,1013572.2854165686,1127325.1915663884
992344.4638519156,1144728.7561427138,1088636.3999310988,1226531.8651153431,975885.9642821555,1047782.5021554634,1013623.6974231545,1125329.8486969757
992344.4638519156,1146070.4232641037,1087483.4749929584,1225383.8189074062,975885.9642821555,1048047.9590265572,1013058.1797855274,1125783.9144668747
992344.4638519156,1146192.3980963347,1088180.4497112816,1226312.8950439682,975885.9642821555,1047915.2339525855,1013263.8278118707,1125567.3167444693
992344.4638519156,1147778.0055433281,1088418.5778237514,1225053.2737889239,975885.9642821555,1047211.248645654,1013161.003798699,1125439.7779086987
992344.4638519156,1147778.0055433281,1087903.5896918916,1224751.4809726104,975885.9642821555,1047343.980442776,1013315.2350068509,1122867.4049325567
992344.4638519156,1147656.0353805262,1087483.4749929584,1227515.152998676,975885.9642821555,1046405.3466172931,1013058.1797855274,1121644.1627048454
992344.4638519156,1147778.0055433281,1087595.7521305983,1229787.618438871,975885.9642821555,1046099.5533401525,1013058.1797855274,1121508.8113780941
992344.4638519156,1146741.261494228,1087854.892172101,1228954.5716902968,975885.9642821555,1045936.0192655206,1012955.3557723557,1121700.9524829383
992344.4638519156,1146497.316499195,1088178.6442436993,1226596.4278835207,975885.9642821555,1046445.6763001896,1012955.3557723557,1122079.0205261712
992344.4638519156,1146009.4405174174,1089388.2481617823,1230851.3367417445,975885.9642821555,1046374.5396214793,1012903.9485773755,1121071.3645080386
992344.4638519156,1147717.0227966418,1089529.884368308,1235556.8193382146,975885.9642821555,1046405.3466172931,1012955.3557723557,1121658.21222634
992344.4638519156,1148310.422355503,1088203.5537854547,1232476.1707270422,975885.9642821555,1046680.328180316,1013777.933442912,1123732.5838242457
992344.4638519156,1149577.894296356,1089807.979306711,1242468.8023961755,975885.9642821555,1047251.5816901255,1013623.6974231545,1122654.4898529167
992344.4638519156,1149482.3343175992,1090338.904089441,1247382.1103621237,975885.9642821555,1047183.8469233534,1013520.8830331941,1121493.8270575053
992344.4638519156,1148776.9375331213,1088132.5666176756,1242980.1434464988,975885.9642821555,1048379.1572982847,1013623.6974231545,1121108.6005164175
992344.4638519156,1149837.14853039,1083315.3048109354,1240448.377556156,975885.9642821555,1048257.9801600128,1013520.8830331941,1122420.8929615726
992344.4638519156,1155693.8448785427,1083129.832853943,1241113.5311132045,975885.9642821555,1050147.6952342454,1013418.0590200225,1121798.11346708
992344.4638519156,1157817.458657903,1083723.8201922912,1247547.2383596348,975885.9642821555,1050853.5420132484,1013469.4662150027,1121300.932905614
992344.4638519156,1159612.8286647308,1083693.3561952855,1250439.226775507,975885.9642821555,1057566.089315985,1013366.6470134367,1120591.7559691996
992344.4638519156,1162918.7498873537,1084733.549275783,1247583.5063406215,975885.9642821555,1059074.051894742,1013109.5917921131,1121244.4639480794
992344.4638519156,1160102.845520551,1087653.2776510888,1251820.5632915546,975885.9642821555,1055250.6574248364,1013109.5917921131,1118248.2774869467
992344.4638519156,1163839.3570998898,1087852.625140525,1250844.5414914521,975885.9642821555,1055127.3529929128,1012698.3005510322,1118503.6541092559
992344.4638519156,1159814.6926244916,1087449.1356515507,1248137.9641120113,975885.9642821555,1055262.5955726523,1012595.4765378606,1119209.6205870593
992344.4638519156,1158098.519956865,1086957.0206639534,1249424.2730918145,975885.9642821555,1057742.7756772807,1012235.6117381825,1121451.3548626609
992344.4638519156,1156963.0856426335,1087373.2960587754,1254106.2938661035,975885.9642821555,1058216.708476534,1011927.1396986675,1121358.7371323416
992344.4638519156,1150941.8845520592,1085159.938633425,1249402.3388327819,975885.9642821555,1055142.0807338387,1011258.8028594743,1117691.191456141
992344.4638519156,1154522.0413676694,1085733.3124230993,1254664.2672218133,975885.9642821555,1052550.4452425744,1011258.8028594743,1116175.351271525
992273.7593088661,1158299.7449005768,1084747.6185247255,1258459.2441549867,975885.9642821555,1053522.2740995828,1010744.6876052218,1113805.8204258769
991737.3561929623,1165199.3296985235,1087391.0733660986,1263601.9091366425,975885.9642821555,1053905.759371747,1011361.6172494347,1115303.1483697523
992184.3587895489,1165585.5425600451,1085945.5007089402,1258995.184414146,975885.9642821555,1053937.9950143504,1011053.154833131,1115982.870699183
992273.7593088661,1168223.7205226347,1087083.1585417227,1265571.33351841,975885.9642821555,1054774.4328421692,1011155.9788463027,1114567.5846912856
994240.5604661867,1171273.3985772615,1087848.8345035051,1263282.5555482176,975885.9642821555,1055817.9825314465,1012081.3709068192,1122555.3191563732
