sector,mode,symbol,entry_date,exit_date,entry_price,exit_price,pnl_pct,pnl,hold_days,exit_reason,entry_score,entry_indicators
半導體,D_技術+盤勢+籌碼,2344.TW,2023-02-16,2023-04-25,22.256450653076172,23.397809982299805,5.128218092878525,2261.539972650884,68,賣出信號,63.24999999999999,"MACD,EMA Cross,Volume,ADX,Stoch RSI"
半導體,D_技術+盤勢+籌碼,2303.TW,2023-02-24,2023-04-25,41.444549560546875,40.241455078125,-2.9029015761511867,-1766.407724986544,60,賣出信號,52.01725108293001,"EMA Cross,Volume,ADX,Stoch RSI,Pullback Support"
半導體,D_技術+盤勢+籌碼,3034.TW,2023-04-11,2023-04-25,380.18035888671875,335.4773864746094,-11.758359254279464,-6379.997822939571,14,停損,77.32,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2330.TW,2023-02-02,2023-04-26,510.0282897949219,466.7317810058594,-8.489040638602942,-4447.96005667359,83,停損,67.065,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2330.TW,2023-05-25,2023-05-31,515.636474609375,529.8805541992188,2.762426688421233,1360.1173997914084,6,賣出信號,56.311319886041126,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2454.TW,2023-05-30,2023-06-20,618.9279174804688,620.61328125,0.27230372421913485,-187.31036993861198,21,賣出信號,66.78999999999999,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,3711.TW,2023-05-23,2023-06-30,95.34993743896484,103.19046020507812,8.22289240738321,5026.739774854941,38,賣出信號,51.8661185372566,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,3034.TW,2023-06-08,2023-06-30,373.61846923828125,349.83154296875,-6.366635546156781,-3742.0738373400745,22,賣出信號,50.07,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2303.TW,2023-06-13,2023-07-06,44.141143798828125,42.84529113769531,-2.935702497965663,-1800.9594220633953,23,賣出信號,52.42781366676812,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2379.TW,2023-06-13,2023-07-10,359.71624755859375,328.908203125,-8.564540701925193,-4443.935084256824,27,停損,50.07,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2330.TW,2023-06-02,2023-07-24,533.6790161132812,532.36181640625,-0.24681497065862806,-472.6656818662741,52,賣出信號,51.9675,"EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2344.TW,2023-06-02,2023-08-08,27.10721778869629,25.775636672973633,-4.912275122081787,-3279.697002784538,67,賣出信號,67.065,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,3034.TW,2023-08-01,2023-08-09,392.1478271484375,356.2532958984375,-9.153316368220764,-5795.974222758523,8,停損,52.76208872036921,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,3711.TW,2023-08-24,2023-09-19,105.52508544921875,106.45893096923828,0.884951209510198,184.46295182014,26,賣出信號,58.925,"MACD,Volume,ADX,Pullback Support"
半導體,D_技術+盤勢+籌碼,6415.TW,2023-09-05,2023-10-24,298.9364929199219,274.4334716796875,-8.196731352835588,-4917.342008630505,49,停損,56.9,"MACD,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2344.TW,2023-10-06,2023-10-26,27.070648193359375,24.52161407470703,-9.416228604668728,-5111.875458130024,20,停損,60.451611481973956,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2454.TW,2023-09-11,2023-10-30,641.2704467773438,769.7041015625,20.028001513338076,9819.943539565415,49,停利,54.803473449536966,"EMA Cross,Volume,ADX,Pullback Support"
半導體,D_技術+盤勢+籌碼,6415.TW,2023-11-03,2023-11-14,310.69793701171875,347.452392578125,11.829642616848133,6025.270978319233,11,賣出信號,60.74,"MACD,EMA Cross,Volume"
半導體,D_技術+盤勢+籌碼,2379.TW,2023-07-28,2023-11-30,367.5267333984375,415.2574462890625,12.987004360001183,7766.697874399717,125,賣出信號,50.246684058731546,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,3034.TW,2023-09-07,2023-12-04,383.1741943359375,461.24481201171875,20.374706551176295,10521.920615288174,88,停利,64.02938071125273,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2330.TW,2023-11-16,2023-12-06,559.3145751953125,546.8428955078125,-2.2298148914043394,-1442.4368880422844,20,賣出信號,56.43999999999999,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,3034.TW,2023-12-15,2023-12-21,462.14215087890625,443.7462158203125,-3.9805793571541113,-2316.6387733496595,6,賣出信號,54.155575502461716,"EMA Cross,ADX,Pullback Support"
半導體,D_技術+盤勢+籌碼,2454.TW,2023-10-30,2023-12-27,769.7041015625,934.0634155273438,21.353571279040114,11716.356440741525,58,停利,69.21000000000001,"EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,6415.TW,2023-11-15,2023-12-28,374.4057312011719,480.2586364746094,28.272244907640502,14920.862142778213,43,停利,59.5575,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,3711.TW,2023-11-21,2024-01-03,118.59899139404297,118.1320571899414,-0.39370841068132034,-477.24633872177947,43,賣出信號,61.345000000000006,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2454.TW,2023-12-27,2024-01-03,934.0634155273438,855.92529296875,-8.365398029691521,-4619.155569376089,7,停損,72.07000000000001,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,6415.TW,2023-12-28,2024-01-03,480.2586364746094,431.2526550292969,-10.204081243607865,-5660.390119232608,6,停損,59.15,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2379.TW,2023-12-01,2024-01-08,414.7955627441406,416.1812744140625,0.3340709965059648,-120.1937633110283,38,賣出信號,51.9675,"EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,6415.TW,2024-01-11,2024-01-17,436.643310546875,396.948486328125,-9.09090400790387,-5739.571934970096,6,停損,56.77597107947269,"EMA Cross,Volume,ADX,Stoch RSI,Pullback Support"
半導體,D_技術+盤勢+籌碼,2330.TW,2023-12-19,2024-03-04,564.1668701171875,699.180908203125,23.93157862280936,11245.559502047203,76,停利,57.99143082427351,"MACD,EMA Cross,Volume,ADX,Pullback Support"
半導體,D_技術+盤勢+籌碼,3711.TW,2024-01-22,2024-03-07,125.60286712646484,152.6845245361328,21.56133695769895,12377.976685169335,45,停利,88.17999999999999,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,3711.TW,2024-03-07,2024-03-08,152.6845245361328,148.94912719726562,-2.4464806438082762,-1579.0277223149824,1,賣出信號,74.97999999999999,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2379.TW,2024-02-21,2024-03-11,462.834228515625,557.98779296875,20.55888665760438,10635.598951081163,19,停利,67.065,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2344.TW,2023-11-27,2024-04-16,26.660415649414062,25.3671875,-4.850742638149697,-2512.433845569736,141,賣出信號,54.890298952198116,"EMA Cross,Volume,ADX,Pullback Support"
半導體,D_技術+盤勢+籌碼,2454.TW,2024-02-23,2024-04-16,1014.1295166015625,972.6425170898438,-4.090897546375077,-2366.7553099475335,53,賣出信號,67.065,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2379.TW,2024-03-11,2024-04-16,557.98779296875,509.0252990722656,-8.774832444986213,-5164.353087357784,36,停損,51.9675,"EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2330.TW,2024-03-04,2024-04-19,699.180908203125,726.6680908203125,3.9313405578863385,1706.2043714788306,46,賣出信號,68.9,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,3711.TW,2024-03-12,2024-04-19,147.0814208984375,136.34214782714844,-7.301583711721642,-4133.80829911249,38,賣出信號,58.48500000000001,"EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,6415.TW,2024-04-10,2024-04-30,350.4740905761719,430.32891845703125,22.784802080399082,11048.606886415582,20,停利,90.0,"MACD,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2303.TW,2023-08-28,2024-05-21,39.86436080932617,47.96181106567383,20.312504934114678,11623.731867681367,267,停利,89.53800000000001,"MACD,Volume,ADX,Pullback Support"
半導體,D_技術+盤勢+籌碼,6415.TW,2024-04-30,2024-06-14,430.32891845703125,518.5635986328125,20.50400900133593,12445.915246424178,45,停利,54.497499999999995,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2454.TW,2024-05-16,2024-06-19,1097.1038818359375,1369.074951171875,24.789910403088744,14366.919620757239,34,停利,66.78999999999999,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,6415.TW,2024-06-14,2024-06-27,518.5635986328125,459.9048156738281,-11.311781836140764,-6557.724661741857,13,停損,79.93500000000002,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2330.TW,2024-05-22,2024-07-08,837.1216430664062,1006.6778564453125,20.254668456285017,11194.20427940051,47,停利,50.07,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,3034.TW,2024-02-19,2024-07-10,493.5498962402344,540.1123657226562,9.434196995506548,4959.53677788208,142,賣出信號,62.0875,"MACD,EMA Cross,Volume"
半導體,D_技術+盤勢+籌碼,3711.TW,2024-05-27,2024-07-11,154.55221557617188,186.4567108154297,20.64318206006792,10843.760107175156,45,停利,54.497499999999995,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2454.TW,2024-06-19,2024-07-17,1369.074951171875,1248.5855712890625,-8.800787698268692,-5261.0517413458365,28,停損,59.5575,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,6415.TW,2024-07-17,2024-07-19,481.100830078125,440.6804504394531,-8.40164412772019,-5839.356357698161,2,停損,60.190000000000005,"MACD,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2330.TW,2024-07-08,2024-07-22,1006.6778564453125,913.3047485351562,-9.275371193707063,-5826.271310869961,14,停損,67.065,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,3711.TW,2024-07-18,2024-07-26,169.5937042236328,149.8398895263672,-11.64772878079099,-7550.026551105111,8,停損,50.96000000000001,"EMA Cross,Volume,ADX,Pullback Support"
半導體,D_技術+盤勢+籌碼,2303.TW,2024-05-21,2024-10-18,47.96181106567383,47.437591552734375,-1.0929935740367318,-1006.9903338476579,150,賣出信號,80.1222836662678,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,6415.TW,2024-10-04,2024-11-01,499.83221435546875,494.90289306640625,-0.9861951966058923,-1001.0573962335402,28,賣出信號,52.324999999999996,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,3711.TW,2024-10-28,2024-11-28,155.1396942138672,141.6492919921875,-8.695648325232966,-5602.21339899781,31,停損,56.296847218726164,"EMA Cross,ADX,Pullback Support"
半導體,D_技術+盤勢+籌碼,6415.TW,2024-12-10,2024-12-13,439.2016906738281,395.82373046875,-9.876546726978026,-5968.0014165882385,3,停損,90.08,"MACD,Volume,ADX,Pullback Support"
半導體,D_技術+盤勢+籌碼,2454.TW,2024-10-11,2025-01-02,1225.02734375,1298.761474609375,6.018978371018504,3281.7977072749345,83,賣出信號,50.07,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2330.TW,2024-09-26,2025-02-14,991.6275634765625,1039.5701904296875,4.834741259615878,2843.9135321298672,141,賣出信號,56.43999999999999,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2344.TW,2025-02-13,2025-02-19,15.916666984558105,19.100000381469727,20.0,10497.027825844256,6,停利,88.39999999999999,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2454.TW,2025-01-06,2025-03-10,1370.9149169921875,1342.0535888671875,-2.1052603460120114,-1613.6855425020694,63,賣出信號,56.70973019376276,"EMA Cross,Volume,ADX,Stoch RSI"
半導體,D_技術+盤勢+籌碼,3711.TW,2024-12-05,2025-03-28,151.76708984375,145.02188110351562,-4.444447572381354,-3180.444175189572,113,賣出信號,50.323,"MACD,EMA Cross,Volume,Pullback Support"
半導體,D_技術+盤勢+籌碼,3034.TW,2025-01-14,2025-03-31,477.5730285644531,516.4232177734375,8.134921129395641,4296.243711110037,76,賣出信號,78.45,"EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,6415.TW,2025-03-05,2025-03-31,426.3854675292969,374.2168273925781,-12.235088695450028,-7448.793244944187,26,停損,56.925,"EMA Cross,Volume,ADX,Pullback Support"
半導體,D_技術+盤勢+籌碼,2379.TW,2024-12-06,2025-04-07,499.25555419921875,454.4750061035156,-8.969464179027295,-5737.973892485832,122,停損,61.32341038726647,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2344.TW,2025-03-10,2025-04-07,18.901042938232422,16.762239456176758,-11.31579611265451,-6916.137959116946,28,停損,59.0515,"EMA Cross,Volume,ADX,Stoch RSI"
半導體,D_技術+盤勢+籌碼,2303.TW,2025-03-10,2025-04-07,42.31808853149414,38.278846740722656,-9.544953307060132,-5592.457493023612,28,停損,58.20384516873556,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2344.TW,2025-05-20,2025-06-02,18.453384399414062,16.811979293823242,-8.89487299491219,-6198.049208477809,13,停損,54.497499999999995,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2303.TW,2025-05-21,2025-06-05,46.54520034790039,42.55292892456055,-8.577192478493503,-5690.456045623512,15,停損,67.065,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2330.TW,2025-04-28,2025-06-26,883.81201171875,1063.689453125,20.352454936253036,13599.908791005044,59,停利,60.74,"MACD,ADX"
半導體,D_技術+盤勢+籌碼,3034.TW,2025-07-03,2025-07-18,518.318359375,496.0,-4.30591719766824,-2908.5505059144125,15,賣出信號,73.02499999999999,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2344.TW,2025-06-12,2025-07-22,18.702083587646484,17.06067657470703,-8.776599704771247,-5761.62671405424,40,停損,50.07,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2379.TW,2025-06-09,2025-08-04,524.0277709960938,519.263916015625,-0.9090844501262627,-969.4238430104961,56,賣出信號,50.056248100024995,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2344.TW,2025-08-18,2025-09-08,19.000520706176758,24.47187614440918,28.79581840330183,17537.674969109125,21,停利,73.02499999999999,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2330.TW,2025-06-26,2025-09-18,1063.689453125,1276.5660400390625,20.013039171221923,12154.449408802488,84,停利,74.97999999999999,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2344.TW,2025-09-08,2025-09-18,24.47187614440918,32.131771087646484,31.300807907150496,18454.96910152097,10,停利,71.08,"MACD,EMA Cross,ADX"
半導體,D_技術+盤勢+籌碼,2454.TW,2025-09-16,2025-09-22,1505.809814453125,1378.281982421875,-8.469053050870514,-5169.480645178461,6,停損,61.345000000000006,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2344.TW,2025-09-18,2025-10-03,32.131771087646484,38.59791564941406,20.12383489266665,12090.323903505116,15,停利,86.68,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,3711.TW,2025-07-29,2025-10-16,153.5,191.5,24.7557003257329,15005.009855133823,79,停利,54.08464510746279,"EMA Cross,Volume,ADX,Pullback Support"
半導體,D_技術+盤勢+籌碼,2344.TW,2025-10-03,2025-10-27,38.59791564941406,50.6348991394043,31.18557903313352,18975.460476945467,24,停利,64.491,"MACD,EMA Cross,Volume,ADX,Stoch RSI"
半導體,D_技術+盤勢+籌碼,3711.TW,2025-10-27,2025-10-31,202.5,247.5,22.22222222222222,13085.6338184513,4,停利,56.34,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2454.TW,2025-10-20,2025-11-03,1314.51806640625,1275.2786865234375,-2.985077260298804,-2242.422078126663,14,賣出信號,59.0,"MACD,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2344.TW,2025-10-27,2025-11-10,50.6348991394043,63.56719207763672,25.540275892775416,15888.084502339741,14,停利,74.97999999999999,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,3711.TW,2025-10-31,2025-11-12,247.5,227.0,-8.282828282828284,-5423.031782797385,12,停損,72.07000000000001,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2330.TW,2025-09-22,2025-11-18,1286.5003662109375,1395.7783203125,8.494203108811634,4853.754949870716,57,賣出信號,52.324999999999996,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2344.TW,2025-11-10,2025-11-18,63.56719207763672,61.0802116394043,-3.9123647859024357,-2928.807801197974,8,賣出信號,67.065,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2303.TW,2025-09-02,2025-12-08,40.900001525878906,49.29999923706055,20.53789094816209,11782.477638873665,97,停利,53.04,"MACD,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2344.TW,2025-11-25,2025-12-09,57.200523376464844,70.92864990234375,24.000001600557635,15081.128430432822,14,停利,52.779999999999994,"EMA Cross,ADX,Stoch RSI,Pullback Support"
半導體,D_技術+盤勢+籌碼,2379.TW,2025-11-24,2025-12-29,508.0,484.0,-4.724409448818897,-3602.0994022676605,35,賣出信號,74.60000000000001,"MACD,ADX"
半導體,D_技術+盤勢+籌碼,6415.TW,2025-12-22,2025-12-29,198.2605743408203,190.8258056640625,-3.7499985569380305,-2569.434809739083,7,賣出信號,52.424,"MACD,ADX,Stoch RSI"
半導體,D_技術+盤勢+籌碼,2344.TW,2025-12-17,2026-01-02,73.51510620117188,90.32708740234375,22.868743677206144,13894.236255231925,16,停利,61.345000000000006,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,3711.TW,2025-11-14,2026-01-06,222.5,271.5,22.02247191011236,13850.665328454226,53,停利,64.1115,"EMA Cross,ADX,Stoch RSI,Pullback Support"
半導體,D_技術+盤勢+籌碼,2303.TW,2025-12-09,2026-01-19,49.599998474121094,62.5,26.008068392601885,16687.439991732288,41,停利,59.5575,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2344.TW,2026-01-02,2026-01-19,90.32708740234375,115.89323425292969,28.303964608873866,18331.188736482145,17,停利,67.065,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2344.TW,2026-01-19,2026-01-21,115.89323425292969,104.95052337646484,-9.442061865823044,-6246.2284783696305,2,停損,67.065,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2454.TW,2025-12-02,2026-01-26,1388.091796875,1770.0,27.51318061131021,16475.704065172802,55,停利,66.78999999999999,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,6415.TW,2026-01-07,2026-01-27,225.02574157714844,284.99957275390625,26.65198690443876,16527.288021903623,20,停利,72.29,"MACD,EMA Cross,Volume"
半導體,D_技術+盤勢+籌碼,2303.TW,2026-01-19,2026-01-27,62.5,76.19999694824219,21.9199951171875,13985.56941458791,8,停利,67.065,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2303.TW,2026-01-27,2026-01-28,76.19999694824219,75.9000015258789,-0.39369479577151306,-632.1750801667949,1,賣出信號,77.79,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2303.TW,2026-01-29,2026-01-30,68.4000015258789,62.400001525878906,-8.771929628875696,-5739.906290210965,1,停損,58.48500000000001,"EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2379.TW,2026-01-26,2026-02-02,517.0,475.0,-8.123791102514506,-5176.419061972076,7,停損,59.0,"EMA Cross,Volume,Pullback Support"
半導體,D_技術+盤勢+籌碼,3711.TW,2026-01-12,2026-02-05,283.0,284.0,0.35335689045936397,-141.09518156156992,24,賣出信號,56.34,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2344.TW,2026-01-26,2026-02-05,112.41146087646484,101.96614837646484,-9.292035188012484,-6180.047189469333,10,停損,59.15,"EMA Cross,Volume,ADX,Stoch RSI"
半導體,D_技術+盤勢+籌碼,6415.TW,2026-01-27,2026-03-03,284.99957275390625,251.29527282714844,-11.82608787833555,-7596.782229475721,35,停損,63.7,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2454.TW,2026-01-26,2026-03-23,1770.0,1625.0,-8.192090395480225,-5781.480338942776,56,停損,66.78999999999999,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2303.TW,2026-01-30,2026-03-23,62.400001525878906,56.70000076293945,-9.134616383904277,-5934.551872942939,52,停損,50.83,"EMA Cross,ADX,Pullback Support"
半導體,D_技術+盤勢+籌碼,2330.TW,2026-01-06,2026-04-08,1699.455322265625,1950.0,14.742645743717578,9448.749279647207,92,期末強制平倉,53.95,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,3711.TW,2026-02-10,2026-04-08,344.0,383.0,11.337209302325581,7152.342701782312,57,期末強制平倉,61.455,"MACD,EMA Cross,Volume,ADX"
半導體,D_技術+盤勢+籌碼,2379.TW,2026-03-09,2026-04-08,484.0,505.0,4.338842975206612,2471.707029683501,30,期末強制平倉,72.29,"MACD,Volume,ADX"
半導體,D_技術+盤勢+籌碼,3034.TW,2026-03-20,2026-04-08,385.0,391.5,1.6883116883116882,688.9478852348111,19,期末強制平倉,72.29,"EMA Cross,Volume,Stoch RSI"
半導體,D_技術+盤勢+籌碼,6415.TW,2026-04-08,2026-04-08,299.5,299.5,0.0,-383.27711331763567,0,期末強制平倉,54.05,"MACD,EMA Cross,Volume,ADX"
電子,B_技術+盤勢,3661.TW,2019-07-10,2019-07-12,92.10942077636719,84.41800689697266,-8.350300994801112,-4226.399679875802,2,停損,51.35,"EMA Cross,Volume,ADX"
電子,B_技術+盤勢,2356.TW,2019-07-09,2019-07-19,18.013559341430664,17.73711395263672,-1.5346516674143846,-1056.4304168930394,10,賣出信號,52.267305454175,"EMA Cross,Volume,ADX,Pullback Support"
電子,B_技術+盤勢,3231.TW,2019-07-19,2019-07-22,17.684343338012695,17.601116180419922,-0.4706262257070961,-393.67006880910776,3,賣出信號,57.490846132445775,"MACD,EMA Cross,Volume,ADX"
電子,B_技術+盤勢,3008.TW,2019-07-25,2019-08-02,3427.7216796875,3054.716064453125,-10.882027483292674,-3655.5051627724897,8,停損,59.15,"MACD,EMA Cross,Volume,ADX"
電子,B_技術+盤勢,3443.TW,2019-07-12,2019-08-05,215.9806671142578,195.257568359375,-9.59488598297546,-4346.9275939895015,24,停損,69.55658180179384,"MACD,EMA Cross,Volume,ADX,Stoch RSI"
電子,B_技術+盤勢,2357.TW,2019-07-15,2019-08-05,143.88294982910156,136.2578125,-5.2995419805879695,-2387.3941824883877,21,賣出信號,51.8361672922245,"EMA Cross,Volume,ADX,Pullback Support"
電子,B_技術+盤勢,4938.TW,2019-07-11,2019-08-06,36.56381607055664,33.52069854736328,-8.322756895289873,-3802.0006668949864,26,停損,50.38950125346215,"MACD,EMA Cross,Volume,ADX,Stoch RSI"
電子,B_技術+盤勢,2382.TW,2019-07-16,2019-08-06,41.69258117675781,38.24226379394531,-8.275614714725156,-3414.301906283683,21,停損,54.13186716928705,"MACD,EMA Cross,Volume,ADX,Pullback Support"
電子,B_技術+盤勢,3231.TW,2019-07-23,2019-08-06,18.12097930908203,16.561386108398438,-8.606561345732255,-3247.342876298251,14,停損,61.57339337192516,"MACD,EMA Cross,Volume,ADX"
電子,B_技術+盤勢,3037.TW,2019-07-18,2019-08-07,34.01632308959961,31.91942596435547,-6.164385021040856,-2470.7747492444687,20,賣出信號,62.675,"MACD,EMA Cross,Volume,ADX"
電子,B_技術+盤勢,6669.TW,2019-07-22,2019-08-12,296.01861572265625,340.2129211425781,14.929569652919431,5332.535840891527,21,賣出信號,53.35434116512039,"EMA Cross,Volume,ADX,Pullback Support"
電子,B_技術+盤勢,3661.TW,2019-07-24,2019-08-22,95.67374420166016,121.63883209228516,27.13919906374318,8908.359424685608,29,停利,61.4611195182295,"MACD,EMA Cross,Volume,ADX"
電子,B_技術+盤勢,2327.TW,2019-08-12,2019-08-27,48.75838851928711,44.47194290161133,-8.791196238940943,-3997.8842843697857,15,停損,59.0,"MACD,Volume,ADX"
電子,B_技術+盤勢,2345.TW,2019-08-06,2019-09-12,124.4767074584961,151.05535888671875,21.352309175662203,8479.28061484312,37,停利,70.85000000000001,"MACD,EMA Cross,Volume,ADX"
電子,B_技術+盤勢,3661.TW,2019-08-22,2019-09-20,121.63883209228516,155.84976196289062,28.125006860186115,10646.610194761939,29,停利,59.15,"MACD,EMA Cross,Volume,ADX"
電子,B_技術+盤勢,3231.TW,2019-08-30,2019-09-24,18.492311477661133,19.383508682250977,4.819285061612862,1476.3116655087288,25,賣出信號,56.71799779528783,"MACD,EMA Cross,Volume,ADX"
電子,B_技術+盤勢,2345.TW,2019-09-12,2019-09-24,151.05535888671875,146.18260192871094,-3.2258087325866067,-1123.1096473654907,12,賣出信號,70.85000000000001,"MACD,EMA Cross,Volume,ADX"
電子,B_技術+盤勢,2357.TW,2019-08-30,2019-10-01,135.2632293701172,131.94793701171875,-2.4509930554200294,-1006.9973278215111,32,賣出信號,53.4,"MACD,ADX"
電子,B_技術+盤勢,2327.TW,2019-09-25,2019-10-07,50.27739715576172,60.464324951171875,20.26144623965035,5761.155010745384,12,停利,51.44912184107444,"EMA Cross,Volume,ADX,Stoch RSI"
電子,B_技術+盤勢,2356.TW,2019-09-04,2019-10-14,16.296920776367188,16.145320892333984,-0.9302363686583305,-453.90275058068437,40,賣出信號,53.4,"MACD,ADX"
電子,B_技術+盤勢,6669.TW,2019-08-15,2019-10-23,351.4700012207031,423.59844970703125,20.521935936443,8071.902638921842,69,停利,52.324999999999996,"MACD,EMA Cross,Volume,ADX"
電子,B_技術+盤勢,3443.TW,2019-08-28,2019-11-01,217.36221313476562,239.4668426513672,10.169490454578959,3704.5363289586094,65,賣出信號,55.775,"MACD,EMA Cross,Volume,ADX"
電子,B_技術+盤勢,3661.TW,2019-09-20,2019-11-01,155.84976196289062,187.20977783203125,20.121953010494657,5673.151723994004,42,停利,59.15,"MACD,EMA Cross,Volume,ADX"
電子,B_技術+盤勢,2345.TW,2019-09-26,2019-11-01,146.18260192871094,154.5991973876953,5.757590402645116,1438.1396116968244,36,賣出信號,51.21398947806194,"EMA Cross,ADX,Stoch RSI,Pullback Support"
電子,B_技術+盤勢,3017.TW,2019-07-11,2019-11-04,35.11296844482422,36.26133728027344,3.270497728649007,1205.1195932327173,116,賣出信號,56.809999999999995,"MACD,EMA Cross,Volume,ADX,Stoch RSI"
電子,B_技術+盤勢,2317.TW,2019-08-30,2019-11-05,58.08781814575195,70.45691680908203,21.293791122079956,7604.556835681891,67,停利,69.08,"MACD,Volume,ADX,Pullback Support"
