半導體_A_純技術,半導體_B_技術+盤勢,半導體_C_最佳化,電子_A_純技術,電子_B_技術+盤勢,電子_C_最佳化,金融_A_純技術,金融_B_技術+盤勢,金融_C_最佳化,傳產_A_純技術,傳產_B_技術+盤勢,傳產_C_最佳化
1014178.5625553085,1148454.5084761851,1062089.4651659755,1062697.838175999,1180944.038150128,1062820.7816211525,953459.284483164,1002648.2704256382,1008178.5390520587,994255.4969973094,1079707.593122362,1072587.655514151
1015313.246882746,1149965.0523339203,1063621.5145326739,1062697.838175999,1181301.5161118468,1063115.5673452816,953369.1259137988,1002648.2704256382,1008178.5390520587,994255.4969973094,1080206.1356162983,1072440.8422421187
1015837.7166931534,1161556.9184510335,1074633.7311993965,1062697.838175999,1183300.5262598598,1064361.3211693212,953639.6064236928,1002648.2704256382,1008178.5390520587,994255.4969973094,1081878.3177223315,1073079.1064979767
1012842.4702808065,1170390.8754811941,1083309.1948137863,1062622.120955029,1184081.2092301797,1064919.721689666,953188.8087750685,1002648.2704256382,1008178.5390520587,994255.4969973094,1080751.213991738,1072855.4994508885
1015257.2385422614,1172084.6439777412,1084775.2567638636,1062440.782055128,1184482.541586272,1064610.8217798448,953008.4868345397,1002648.2704256382,1008178.5390520587,994184.6562931483,1081608.481445507,1076699.313814382
1015599.4751016784,1171234.2355390065,1085068.4019222758,1063287.0694764038,1187739.2748663297,1065828.6912725016,953033.9667087451,1002648.2704256382,1008178.5390520587,997568.3392137235,1085075.1081256692,1081531.8043010635
1014359.8594370536,1163708.8686000265,1080964.365612298,1062501.2339582,1185479.365975835,1065812.1316336484,952853.6495700149,1002648.2704256382,1008178.5390520587,998150.5287642989,1085514.0490206177,1082089.5389901656
1015212.351610096,1161450.5076672193,1080182.6479180024,1062440.782055128,1185501.2116518372,1066435.9360561853,953523.3930532872,1002576.8317363703,1008178.5390520587,992754.4678351169,1080331.2470462192,1076365.0395100475
1016443.5125474107,1162362.7318582102,1080964.365612298,1062501.2339582,1183569.7937254987,1067556.862472205,952993.7333737348,1002683.0389638765,1008178.5390520587,1001472.0944365731,1091280.343578239,1085223.076283457
1014724.3275083171,1157794.0944510621,1079294.1198201294,1062138.5337459766,1176296.8789856047,1063155.0973355821,951288.4377366074,1001142.9567780223,1008178.5390520587,1001619.4872498754,1090483.222641223,1085374.9452381595
1020049.9489794149,1157711.6016218325,1079217.220114092,1062803.4710611408,1182459.4745347353,1067372.9327316675,952797.0054487446,1001674.0154867659,1008178.5390520587,1004468.703170388,1095249.4154553222,1088880.9067807454
1021419.5582054729,1157598.7520477998,1079112.0218907972,1062561.6802581672,1179958.85344335,1066480.056968104,952639.9636754311,1001514.7014210477,1008178.5390520587,1003696.9770760373,1094737.7232422498,1088324.9713019354
1019719.4932551783,1155567.539754424,1077218.528483935,1062501.2339582,1177438.3300600138,1067886.3102374156,952296.9547449811,1001302.2772926585,1008178.5390520587,1010832.0177080386,1098592.3690824988,1089793.0205156938
1020246.8358369987,1155906.0656081755,1077534.1018359775,1062682.5672549962,1178175.7492240756,1066159.8613740532,952220.8383044818,1000771.2185839149,1008178.5390520587,1019500.8762697836,1111509.519411574,1094825.2770259767
1017583.8477840845,1153987.7028888322,1075745.8066524107,1062501.2339582,1173437.5201207073,1065466.3447532703,950911.4106364704,1000133.9365253706,1008178.5390520587,1019500.8762697836,1107191.6338359346,1088723.5497510608
1017675.6851258136,1152736.9071078396,1074579.8164837,1063166.1768764697,1174563.6977480436,1066272.6947907335,950729.9000161488,1000027.7260734055,1008178.5390520587,1019500.8762697836,1111976.4514947159,1094140.1760223764
1018977.0701696775,1152736.9071078396,1074579.8164837,1063649.7584824166,1177065.0495364873,1068513.2619430078,951415.0556518608,1000824.322197668,1008178.5390520587,1019500.8762697836,1113772.2212578745,1096259.7157824058
1021986.5226125796,1152736.9071078396,1074579.8164837,1064979.6555251663,1177163.5908292362,1068879.6481174328,951679.886888291,1000771.2185839149,1008178.5390520587,1019500.8762697836,1118693.412960248,1106264.739285093
1021498.4985108007,1152736.9071078396,1074579.8164837,1064979.6555251663,1180170.74829055,1070346.8758677053,951635.4029577188,1000824.322197668,1008178.5390520587,1019500.8762697836,1119805.0505553167,1112647.7632256327
1021895.4513440907,1152736.9071078396,1074579.8164837,1064133.362500785,1179879.8919224886,1070601.723316032,951900.2453673809,1000771.2185839149,1008178.5390520587,1019500.8762697836,1120031.4292719585,1112983.1762821688
1021895.4513440907,1152736.9071078396,1074579.8164837,1064858.7517190215,1184274.8328078943,1073920.7889023498,955432.9942655482,1002190.3354912181,1008178.5390520587,1019428.2368323493,1122710.6129042578,1114640.0767599249
1021895.4513440907,1152736.9071078396,1074579.8164837,1065100.5481251003,1183915.8407100388,1073900.2618266153,955025.4759724226,1002087.4409074135,1008178.5390520587,1019548.8896776374,1121950.3568757721,1114421.9127161468
1021895.4513440907,1152736.9071078396,1074579.8164837,1069876.0355498155,1186750.6446919634,1078387.9231739878,953657.1889003296,1001330.6680974141,1008178.5390520587,1019488.5632549934,1121522.322707022,1114613.4843243114
1021895.4513440907,1152736.9071078396,1074579.8164837,1072282.5255486066,1191438.7895013096,1080397.7123046052,953988.9089273241,1001493.3163957931,1008178.5390520587,1018635.3335662493,1120121.6126777509,1113484.5288633644
1021895.4513440907,1152576.7545757492,1074503.2526717754,1076530.944908727,1188935.3020064172,1081854.4549217748,952572.5706416697,1000076.0525431775,1008178.5390520587,1017704.1310237384,1117688.9030392505,1111437.0805532578
1021895.4513440907,1152232.9674492872,1073663.7360253497,1079816.7919930296,1194711.6438443048,1087953.7323623525,953671.5650988442,1001108.3001444015,1008178.5390520587,1019584.7421147866,1119861.1491798535,1113637.1090264684
1021895.4513440907,1152267.4329889829,1074503.2526717754,1078394.2632296071,1198669.7385361132,1091073.0999364206,955905.324160562,1003508.023574949,1008178.5390520587,1020445.1047847285,1123526.277695797,1115409.0912929268
1021895.4513440907,1154133.0180367013,1074992.9685547394,1076340.0411614997,1201786.8544924525,1094716.5954399689,955859.6439750281,1003047.0956343836,1008178.5390520587,1020258.8676746362,1121859.3885362977,1114719.1171796608
1021895.4513440907,1155887.4731416935,1074363.3278287433,1076706.8682098656,1199654.3875754545,1092776.8648829989,955378.0418206579,1000502.2099039045,1008178.5390520587,1018658.8038968438,1119571.47243291,1112936.8622982735
1021895.4513440907,1167533.3384408006,1077088.990805575,1080448.4957452044,1206793.3077670478,1097306.527939931,955770.3169082196,1001385.58740844,1008178.5390520587,1019365.7118654837,1119371.2870575015,1114637.9221671273
1021895.4513440907,1163787.598236195,1074361.867282645,1080741.960518144,1214003.0579934767,1100200.8545795819,955837.2056788465,1001424.8079107814,1008178.5390520587,1018598.4774741998,1119326.8906625886,1114778.3368591256
1021895.4513440907,1162023.6063653114,1074706.2033359106,1080741.960518144,1210291.5061905624,1095798.083897422,954149.1926567642,998893.4701568781,1008178.5390520587,1016948.6317977518,1115995.983886658,1111839.8735438115
1021895.4513440907,1161920.2667592808,1073660.1968833366,1082355.9984862045,1205574.1495062953,1093851.8251154902,953154.7142589435,997386.2256595716,1008178.5390520587,1014652.2012237145,1114159.6244356215,1109071.128063896
1021822.6412931825,1172747.0738159572,1077710.6502174519,1083309.7498567046,1209594.5790202762,1099471.420945718,953318.613438982,998153.6706225434,1008178.5390520587,1015348.5861292067,1114670.4864550566,1109727.6610707184
1020954.9923730021,1167487.9738028997,1075223.9290368292,1085584.0744223255,1198949.052758532,1094051.2402814673,950646.9883212378,995083.7697150382,1008178.5390520587,1012305.4447373333,1107543.7920628467,1104301.4727127757
1022786.6967318171,1177947.0590829528,1081591.036399273,1089769.1366880806,1200037.8617462022,1097559.40205595,950556.8297518727,995083.7697150382,1008178.5390520587,1012245.1183146894,1109040.673606181,1104658.0410556772
1025196.8304554499,1180833.709274887,1084925.2967998306,1089769.1366880806,1199617.2210519654,1098894.146228829,950047.9726752625,994930.8479988035,1008178.5390520587,1012124.4708346116,1109112.0185019702,1104216.2641107491
1025871.6663387218,1178720.5862186244,1084391.9345394112,1089769.1366880806,1201299.4562707145,1102870.0341230351,951098.5448349122,996846.4671467718,1008178.5390520587,1012969.0192907868,1108885.627947969,1104751.3999686413
1023557.9391335433,1168046.002226273,1078615.5244294847,1089769.1366880806,1198337.2780393541,1100081.7540199235,950276.3625094506,995139.966701235,1008178.5390520587,1012003.8179893235,1108393.0648338385,1103114.5303794371
1023557.9391335433,1171361.12768831,1080956.1918776445,1089691.4906370915,1204717.3832012056,1103304.0499555496,950550.4242090613,995318.8363210576,1008178.5390520587,1011762.5122987477,1108592.9155126272,1102973.402092755
1020087.3531987293,1160702.4703778885,1074227.4255206008,1093303.4182277352,1207069.59528928,1104246.7456678909,950002.2980364695,993904.0310059359,1008178.5390520587,1011400.564493304,1108152.136870584,1101680.180071311
1018930.4847231864,1154484.0921010105,1072496.6702012797,1091033.062412628,1199919.1616512758,1097148.1229102483,949408.4999984552,992710.8929364571,1008178.5390520587,1009927.1192549466,1108214.3372472639,1100506.2368593386
1019701.7222519587,1165008.2019016047,1076989.3939503352,1088349.9188615552,1197093.2259676438,1095481.292982676,949773.9192957634,993135.7476421533,1008178.5390520587,1009927.1192549466,1108214.3372472639,1100897.547948791
1021437.0200923195,1173002.4092729506,1082235.9370969683,1087524.338219114,1197417.3329094946,1096451.315004595,950961.515371792,994967.8913269328,1008178.5390520587,1009927.1192549466,1107965.5386229942,1101624.2820383948
1020858.5907275017,1174713.8501008835,1083763.4870895846,1088143.5275788282,1199414.9261959158,1097089.258736988,951281.2544835663,995339.635969958,1008178.5390520587,1009927.1192549466,1108276.5318590447,1102462.8072220236
1020762.1842090475,1172217.0654544937,1084140.6519082817,1088659.5135414123,1200262.3212127974,1096798.3615476687,950824.4886820425,995259.9843658936,1008178.5390520587,1009927.1192549466,1108525.3247184153,1102239.2001749354
1021726.2347747283,1185518.9688874925,1091372.8670789255,1089897.8870903295,1201247.1363483928,1096638.519163879,950641.7818067588,994934.6982113384,1008178.5390520587,1009927.1192549466,1108649.7225893254,1101903.7871183993
1026257.282666631,1199573.8810327179,1103654.9376350972,1089824.128874171,1205340.9265348795,1099950.429108385,952404.1783617248,998399.6564960635,1008178.5390520587,1009855.1619476997,1108635.9762107187,1103916.2704294233
1026766.5525437557,1201575.914467462,1104017.486372151,1090804.4933435475,1204944.4363528832,1101386.2587323256,952678.2400613355,999574.2265222698,1008178.5390520587,1009697.6837319919,1108407.5667307677,1103804.4644199754
1024184.6188628818,1197971.532446766,1100637.0996384427,1087643.647046289,1202077.736499651,1097776.0237571858,952586.8852370084,999073.0463209129,1008178.5390520587,1009382.741694856,1107888.5683514106,1103636.750433996
1024492.3698842468,1195826.3895266473,1100230.8853174807,1088979.90538238,1203650.844522636,1098427.722589711,952645.5099162497,999246.774846334,1008178.5390520587,1010327.5726043571,1108947.9799524,1103804.4644199754
1024760.9886345221,1197986.6177077766,1101387.1222373785,1091208.041140256,1209317.2514474997,1102087.031691808,953767.6212807194,1002479.2117049466,1008178.5390520587,1011692.3422236835,1110699.408194527,1104978.407631948
1022159.6924856155,1193610.5571549605,1097359.0808814813,1087676.8189688607,1206104.0983118534,1099668.8573465492,954191.6580412632,1003169.0508994579,1008178.5390520587,1011849.8156412981,1110927.80972792,1105257.9176837602
1024279.3747697015,1195907.1686200034,1099688.5973421652,1089515.9355093467,1209027.0435404934,1104215.929650339,956331.6252871493,1007547.859683463,1008178.5390520587,1011849.8156412981,1111353.2572052444,1106767.2689804612
1021446.5455207749,1185443.7910609196,1094124.556207651,1086740.5556919551,1200945.0137345358,1098393.4544818022,953513.3779739862,1001170.0273599194,1008178.5390520587,1010537.5419592698,1106618.2424764694,1105313.820688484
1019075.9612157656,1183399.929697608,1092036.2927095701,1084984.181526618,1197257.4455852858,1099467.4697092706,953696.0820758994,1000598.7538524226,1008178.5390520587,1010904.9751356106,1107177.479082154,1105481.5346744636
1017765.4201403945,1183739.591890096,1092484.1201714666,1085590.3985575892,1199267.8739815787,1103009.834055889,955300.8526588366,1002736.3574332446,1008178.5390520587,1012374.7270333467,1109642.9746557863,1106375.9628628162
1012745.1292825877,1176963.0111842717,1085643.5977035975,1085008.109760032,1198207.3020102493,1100272.659899165,954739.7786671141,1001943.4683924818,1008178.5390520587,1012637.1779312779,1110148.5407923106,1106599.5699099044
1010616.3112174476,1176219.7484376528,1082815.281311924,1084838.6078133215,1198127.4491453455,1098794.7766710487,954726.844162783,1001660.9286889883,1008178.5390520587,1012637.1779312779,1109634.2694672383,1106096.4528110041
1010616.3112174476,1175166.6297544024,1081891.5017210357,1087396.6283320566,1201337.077646842,1099339.8892168766,956110.0927119084,1002308.6774871491,1008178.5390520587,1012637.1779312779,1109977.1187112979,1106431.8658675402
1010616.3112174476,1175166.6297544024,1082584.3364142021,1089239.7690097026,1202829.8121004433,1098249.20547818,958158.6995867264,1005937.596935472,1008178.5390520587,1013162.0941214196,1110745.3475449984,1106711.3759193523
1010616.3112174476,1175166.6297544024,1081718.2992582107,1090128.1758197807,1203020.9548622437,1097729.255072917,958824.052365678,1007724.607269511,1008178.5390520587,1014211.9121074236,1112122.4000941375,1106879.0799617167
1010616.3112174476,1175166.6297544024,1083103.9587077969,1093124.9339024778,1206990.0766351835,1104237.249749148,959907.356891731,1008591.4872699175,1008038.4703643705,1014474.367803448,1112543.3880298722,1106990.8859711646
1010616.3112174476,1175166.6297544024,1083739.065871186,1092138.8037903016,1207460.826178422,1105657.705768342,960037.5340905918,1009572.7442927964,1007740.5139969364,1014474.367803448,1113335.0146163674,1107270.3960229766
1010616.3112174476,1175166.6297544024,1084200.9457298836,1093178.2704643372,1208597.472846904,1106043.7519661654,961172.5877274512,1012925.784924545,1009123.7752274896,1013424.5450193507,1110690.3843185818,1106487.7639004565
1010616.3112174476,1175166.6297544024,1084893.78042305,1094077.641004952,1210561.4317438153,1109253.0335776862,961276.8803815328,1013921.6631429091,1008771.131879973,1012374.7270333467,1109485.9443834585,1106375.9628628162
1010616.3112174476,1175166.6297544024,1084258.6782280342,1092363.6466116852,1209156.0370123778,1109337.8701978251,960259.0450309217,1011432.093033192,1007271.8708686135,1012374.7270333467,1108648.109147423,1105816.9377873843
1010616.3112174476,1175166.6297544024,1083969.995863788,1095535.3712245917,1219093.7942446328,1118790.762160114,959972.0493790329,1010676.6799174787,1006814.5569744133,1012112.2665392292,1108162.0620110766,1105872.8407921083
1010616.3112174476,1175166.6297544024,1082930.7512765985,1100028.2324436083,1223096.9509549043,1123060.763655914,958549.9934394378,1007357.8392857098,1005287.9630679898,1010327.5726043571,1102690.240389337,1104307.5765470683
1010616.3112174476,1175166.6297544024,1082699.8113472497,1099213.8549595906,1219775.3565955514,1124079.578172409,959710.9271784413,1009529.5530378553,1006516.6052228624,1011849.8156412981,1106653.45751901,1105350.293520587
1010616.3112174476,1175166.6297544024,1082064.7141206071,1098970.563999825,1221130.2510802967,1125703.6156479693,960454.6869625894,1011613.7897277365,1008318.5403171907,1011639.8510844787,1103450.338950019,1102356.6523602232
1010616.3112174476,1175166.6297544024,1083450.3785385666,1098423.1653959814,1218742.8333199362,1124065.7335646423,960363.3432317442,1011750.7567945996,1007913.5568532473,1011272.4131100447,1102482.304358259,1101797.632256599
1010616.3112174476,1175166.6297544024,1086625.8646717793,1097814.9319409383,1220280.6224140862,1124101.017773067,961772.4663362729,1014475.5360047437,1009098.8039525382,1011849.8156412981,1103735.2627664811,1102244.8463507753
1010616.3112174476,1175166.6297544024,1086279.449809383,1099335.5004394734,1223167.6419639857,1123322.6935399226,961759.5235118303,1015717.2120844753,1010065.7787452665,1012374.7270333467,1105626.8456182997,1102971.5754685714
1010616.3112174476,1175166.6297544024,1086163.9748763351,1099457.145919356,1224170.0580286966,1126331.098369337,962711.8835882056,1017685.1829573456,1010848.4090710132,1012637.1779312779,1108274.1916777245,1103362.8915298313
1010616.3112174476,1175166.6297544024,1087896.0591250646,1099031.3927953956,1224253.2253888366,1127854.2632889908,963695.7511401472,1019020.2697900928,1011667.3284020497,1012112.2665392292,1108156.0922574436,1103251.0805485758
1010616.3112174476,1175166.6297544024,1087780.5841920169,1100856.0749936376,1224592.5004916545,1125231.4858911508,964282.6869245262,1019802.9440590218,1011614.9929015061,1012374.7270333467,1109068.3185862773,1103195.1825156596
1010616.3112174476,1175166.6297544024,1087318.6993649458,1100126.1960587115,1224136.152121229,1124407.4356280176,963500.1042137914,1019212.551073167,1012524.8983584887,1012112.2665392292,1108128.9408447896,1102859.7694591235
1010616.3112174476,1175166.6297544024,1089454.9309742223,1101281.8281175983,1225756.9230489407,1126837.478114266,963500.1042137914,1019795.7516231455,1012304.2644318136,1012112.2665392292,1110872.8219528757,1103139.274539128
1010616.3112174476,1175166.6297544024,1090725.1254275073,1100247.8536498528,1225009.9957356309,1126508.0759150605,963304.4622821239,1017967.8437250676,1011391.9757103606,1012112.2665392292,1113198.8642423654,1103027.4735014876
1010616.3112174476,1175082.8991320324,1089512.6684407461,1102194.1692167192,1219978.7931349587,1127473.6618744126,963108.8153557682,1016038.5929398062,1010518.3647833583,1013424.5450193507,1116246.2211048761,1103698.3045863674
1010616.3112174476,1176025.0858253788,1087260.961898422,1103130.7238219662,1220147.526363621,1127246.7913059383,964021.9273666664,1020690.2809930111,1013531.7358950559,1013424.5450193507,1121513.0299577669,1103754.1976474763
1010616.3112174476,1174312.8403208912,1087318.6993649458,1103130.7238219662,1219339.5297233092,1125910.5453672805,963416.4023354462,1021445.6313695629,1013151.1199103397,1012899.6336273021,1122823.9016437936,1103642.4015816436
1010616.3112174476,1172477.8432070091,1087549.6392942946,1103130.7238219662,1217935.1674198217,1127889.804814663,963612.05425649,1021350.2193038476,1012043.1901815212,1013949.4564113994,1128703.5376857403,1103586.4985769195
1010616.3112174476,1172909.6014568217,1088704.3637829053,1103130.7238219662,1218898.5865486278,1129143.9751141882,964956.8597694333,1027628.2851886202,1016806.1712003242,1016049.0971815006,1133574.9803517745,1104517.624222323
1010616.3112174476,1173881.076615039,1088126.9990544133,1103052.125757894,1221194.4556229361,1135549.3824895495,965152.5017011008,1028213.1893288759,1016796.927907659,1016574.0085735493,1138928.6281474512,1106041.4486078455
1010616.3112174476,1174528.7139897577,1087434.1693296202,1102423.9145797666,1219279.3004523355,1132882.1966315904,969687.3526991629,1038289.8923320515,1024867.0779136817,1017886.2870536709,1148023.392633413,1113526.8471025545
1010616.3112174476,1173989.0134494721,1089454.9309742223,1102298.2741333176,1218625.502005505,1133524.3394199274,970078.6515465623,1039113.7121583486,1024483.1660827384,1016836.4642695736,1147200.3512547228,1113801.8186746808
1010616.3112174476,1173233.4337842804,1088877.5712141036,1101795.712347522,1216727.8086341375,1130596.4872815723,969388.6477577885,1036606.8697629126,1022868.1381866734,1016311.5480794318,1144259.4443137706,1111482.510087182
1010616.3112174476,1174744.6040267434,1088646.6312847547,1101544.4269816827,1212703.6317038285,1126623.1325957077,969581.4550110801,1037101.651757838,1023230.2459011913,1016049.0971815006,1143364.3986182655,1110797.8206529212
1010616.3112174476,1177119.2962248714,1091517.6493579461,1103805.972909529,1212811.4963492735,1127951.1704718135,971570.5624206271,1038080.2024685575,1025370.0855057059,1015524.1905875453,1140183.3333393265,1108176.5196133908
1010544.3048052734,1182220.9746928145,1097882.9797540342,1103303.4066507919,1212663.6523577564,1127909.032495627,979052.5913934049,1047651.7380161791,1035116.8199341407,1015786.6414854764,1143033.3295429805,1110927.308343432
1010544.3048052734,1180817.735828745,1096417.6426024754,1103429.0426242996,1212150.5458691474,1128300.3117292165,979631.4120293122,1046699.479487011,1036216.2074205703,1016311.5480794318,1144800.1664014943,1110803.13589929
1012685.445171207,1182641.5843513664,1096831.1239448155,1101984.1707807246,1210524.178839163,1128152.7201586606,979776.1149917596,1045450.1629505809,1034605.1416323935,1014999.2743974035,1143348.0227353494,1109480.7086050536
1010544.3048052734,1176715.988807208,1099603.7896986457,1105313.6627398576,1214152.6409459512,1127623.5393553423,978342.3529726764,1042763.9558323356,1032878.9812708155,1014999.2743974035,1144511.4487054616,1112195.430423662
1008189.0588440647,1170122.2839690577,1096254.854717337,1104811.1009540618,1212845.482232274,1126289.9198622662,981645.9723473977,1044674.0093899996,1036505.6352475856,1015786.6414854764,1148680.4968021023,1114621.8949537743
1007760.830770878,1171376.6235238458,1097703.0397261055,1106255.9727976366,1214183.6289715804,1122371.506819463,981059.0315683306,1041212.6235395703,1033504.1302263986,1015524.1905875453,1146981.4175434979,1105152.797253137
1005417.8871667917,1165767.9686393647,1094961.2459466397,1106381.6221899681,1214918.010169551,1122297.7051926083,981188.4531431108,1042086.1101953189,1037560.2304718501,1016049.0971815006,1148769.0193536875,1115063.2576004073
1005417.8871667917,1165228.2626430395,1094961.2459466397,1104748.2784943667,1213099.872345956,1121589.2256547762,983251.5661446129,1045905.501139966,1039095.9031470573,1018673.6541417437,1153219.662926366,1118903.277539802
1005417.8871667917,1168142.6717495723,1094961.2459466397,1107198.2828554157,1217360.5899807455,1128657.7278762513,984054.1044186914,1047476.8112723182,1040177.7398122053,1014230.4814424012,1150454.9398714225,1121549.982040004
1005417.8871667917,1166272.793682915,1094961.2459466397,1105250.849226045,1214332.4330229675,1123556.512898111,987802.0878465583,1054299.165962201,1044410.8763781672,1014230.4814424012,1156549.8946173606,1127965.6670010926
1005417.8871667917,1166272.793682915,1094961.2459466397,1102675.1954726647,1208798.2291242806,1114032.4640049562,985827.8107110405,1048313.7175735226,1041260.7300453733,1014230.4814424012,1146717.7810866255,1123015.6764127172
1005417.8871667917,1166272.793682915,1094961.2459466397,1101418.791008175,1204748.0572706913,1107795.999106912,979362.1043455702,1033267.8772862218,1031847.845301149,1014230.4814424012,1127553.8539290857,1113400.8581560752
1005417.8871667917,1166272.793682915,1094961.2459466397,1099596.9888793707,1200987.547794961,1106846.34506343,978321.7179780791,1031472.3264545175,1031847.845301149,1014230.4814424012,1121282.0729878745,1112226.9099722952
1005417.8871667917,1166272.793682915,1094961.2459466397,1098654.6788215917,1198772.1178795581,1106660.329445341,978668.5190337521,1032616.117572144,1031847.845301149,1014230.4814424012,1121282.0729878745,1113009.542094815
1005417.8871667917,1166272.793682915,1094961.2459466397,1096866.5026253504,1195588.8589933822,1104181.5006757742,976010.9652589902,1028177.8945494383,1031847.845301149,1014230.4814424012,1121282.0729878745,1111891.496915759
1005417.8871667917,1166272.793682915,1094961.2459466397,1096866.5026253504,1200233.4754989783,1108995.1818399946,976010.9652589902,1030319.8125047104,1031847.845301149,1014230.4814424012,1121282.0729878745,1113400.8581560752
1005417.8871667917,1166272.793682915,1094961.2459466397,1096866.5026253504,1199798.2051051627,1112162.3096936252,976010.9652589902,1029977.8915119006,1031847.845301149,1014230.4814424012,1121282.0729878745,1113456.7561889915
1005417.8871667917,1166272.793682915,1094961.2459466397,1096866.5026253504,1197491.7949156892,1111567.639237001,976010.9652589902,1030111.9611446514,1031847.845301149,1014230.4814424012,1121282.0729878745,1113736.2662408038
1005417.8871667917,1166272.793682915,1094961.2459466397,1096866.5026253504,1200206.6064491393,1114256.3486283761,976010.9652589902,1031187.9392625762,1031847.845301149,1014230.4814424012,1121282.0729878745,1113736.2662408038
1005417.8871667917,1166272.793682915,1094961.2459466397,1096866.5026253504,1200743.1891196438,1113402.1297695725,976010.9652589902,1030835.9750598071,1031847.845301149,1014230.4814424012,1121282.0729878745,1113456.7561889915
1005417.8871667917,1166272.793682915,1094961.2459466397,1096866.5026253504,1206037.4534171342,1114509.2894393555,976010.9652589902,1031197.9778601223,1031847.845301149,1014230.4814424012,1121202.181640174,1114407.0973256833
1005417.8871667917,1166272.793682915,1094961.2459466397,1096866.5026253504,1204794.3045668274,1115446.7699111812,976010.9652589902,1031549.953148925,1031847.845301149,1014230.4814424012,1123981.2297741272,1113903.9752549755
1005417.8871667917,1166272.793682915,1094961.2459466397,1096866.5026253504,1203787.5644305053,1113927.4473533528,976010.9652589902,1031167.8506847842,1031847.845301149,1014230.4814424012,1120874.2300020445,1114015.7812644234
1005417.8871667917,1166272.793682915,1094961.2459466397,1096866.5026253504,1209272.231491723,1114278.3737112887,976010.9652589902,1031663.9231178503,1031847.845301149,1014230.4814424012,1126459.0493836426,1114407.0973256833
1005417.8871667917,1166272.793682915,1094961.2459466397,1096866.5026253504,1219440.08430327,1117650.083859145,976010.9652589902,1032139.9103582678,1031847.845301149,1014230.4814424012,1122669.3475300444,1114518.8983633236
1005417.8871667917,1166272.793682915,1094961.2459466397,1096866.5026253504,1220532.6998414095,1119950.0168656495,976010.9652589902,1032377.8972081902,1031847.845301149,1014230.4814424012,1128453.6337092407,1115413.3364952917
1005417.8871667917,1166272.793682915,1094961.2459466397,1096866.5026253504,1217551.146707825,1118884.5326511322,976010.9652589902,1033349.951338657,1031847.845301149,1014230.4814424012,1128653.0906656173,1116363.6776319835
1005417.8871667917,1166272.793682915,1094961.2459466397,1096866.5026253504,1218359.3105740764,1118566.8596062693,976010.9652589902,1033597.9841700468,1031847.845301149,1014230.4814424012,1129052.014419592,1116140.0656130877
1005417.8871667917,1166272.793682915,1094961.2459466397,1096866.5026253504,1217152.65347125,1117295.7920661012,976010.9652589902,1033370.0386891791,1031847.845301149,1014230.4814424012,1126857.9682170064,1115692.8415752961
1005417.8871667917,1166272.793682915,1094961.2459466397,1096866.5026253504,1215837.7594270983,1117544.032392959,976010.9652589902,1033018.0757136798,1031847.845301149,1014230.4814424012,1125860.673593902,1115636.94354238
1005417.8871667917,1166272.793682915,1094961.2459466397,1096866.5026253504,1216353.4316183387,1116618.0620797283,976010.9652589902,1033494.0601825889,1031847.845301149,1014230.4814424012,1130647.6700706047,1114966.1174293077
1005417.8871667917,1166272.793682915,1094961.2459466397,1096866.5026253504,1212471.1279567454,1113954.9975383696,976010.9652589902,1032894.0576054133,1031847.845301149,1014230.4814424012,1128653.0906656173,1114518.8983633236
1005417.8871667917,1166272.793682915,1094961.2459466397,1096866.5026253504,1216407.3179711106,1116147.0232434587,976010.9652589902,1032997.991134666,1031847.845301149,1014230.4814424012,1128254.1718322532,1115077.918466948
1005417.8871667917,1166272.793682915,1094961.2459466397,1096866.5026253504,1212275.2588826756,1115746.0647876377,976010.9652589902,1033008.0303458471,1031847.845301149,1014230.4814424012,1134129.3390281817,1114630.699400964
1005417.8871667917,1166272.793682915,1094961.2459466397,1096866.5026253504,1220178.1820276158,1116276.8901170946,976010.9652589902,1032997.991134666,1031847.845301149,1014230.4814424012,1134129.3390281817,1114295.296288043
1005417.8871667917,1166272.793682915,1094961.2459466397,1096866.5026253504,1223368.4427069002,1117635.5662321926,976010.9652589902,1033235.98414124,1031847.845301149,1014230.4814424012,1134129.3390281817,1114798.4133869435
1005417.8871667917,1166272.793682915,1094961.2459466397,1096866.5026253504,1224763.93676485,1115588.450446741,976010.9652589902,1032759.9907441707,1031847.845301149,1014230.4814424012,1134129.3390281817,1114351.1943209595
1005417.8871667917,1166272.793682915,1094961.2459466397,1096788.3508870383,1225214.5793565058,1114578.8534952335,976010.9652589902,1032046.0255819911,1031847.845301149,1014230.4814424012,1134048.532312776,1113157.1541140329
1005417.8871667917,1166272.793682915,1094961.2459466397,1100198.2949473318,1225262.4314606679,1114679.2769844097,976010.9652589902,1031797.989365458,1031847.845301149,1014230.4814424012,1139681.6163030562,1118175.6440804398
1005417.8871667917,1166272.793682915,1094961.2459466397,1100198.2949473318,1219599.6897760557,1112247.1905519967,976010.9652589902,1032273.9738343671,1031847.845301149,1014230.4814424012,1139904.2709233414,1118664.5693119238
1005417.8871667917,1166272.793682915,1094961.2459466397,1100198.2949473318,1222513.568697282,1114381.141389499,976010.9652589902,1032759.9907441707,1031847.845301149,1014230.4814424012,1139904.2709233414,1119335.3904531884
