sector,mode,symbol,entry_date,exit_date,entry_price,exit_price,pnl_pct,pnl,hold_days,exit_reason
半導體,B_技術+盤勢,2303.TW,2021-02-18,2021-03-02,43.922935485839844,39.77214431762695,-9.450167941418782,-4469.038906973496,12,停損
半導體,B_技術+盤勢,6415.TW,2021-01-11,2021-03-04,638.5062255859375,614.41162109375,-3.7735895950077265,-1873.3401614383693,52,賣出信號
半導體,B_技術+盤勢,2379.TW,2021-02-03,2021-03-04,386.0242919921875,349.51898193359375,-9.45673907468304,-5179.504817730871,29,停損
半導體,B_技術+盤勢,2344.TW,2021-02-18,2021-03-04,28.692909240722656,25.73253059387207,-10.317457257520068,-5111.094398590423,14,停損
半導體,B_技術+盤勢,2454.TW,2021-01-08,2021-03-08,594.37060546875,614.9395141601562,3.460620108422857,1299.1499396041618,59,賣出信號
半導體,B_技術+盤勢,2330.TW,2021-01-13,2021-03-24,549.4512939453125,525.2562255859375,-4.403496474754533,-2178.6781048082485,70,賣出信號
半導體,B_技術+盤勢,3034.TW,2021-02-05,2021-03-31,315.5224609375,378.75872802734375,20.041764032250576,10104.537809515423,54,停利
半導體,B_技術+盤勢,2344.TW,2021-04-09,2021-05-03,31.243389129638672,30.514680862426758,-2.332359860795747,-1540.0074161232405,24,賣出信號
半導體,B_技術+盤勢,2303.TW,2021-04-13,2021-05-10,41.055118560791016,39.62120819091797,-3.4926470075828213,-2044.2001329212726,27,賣出信號
半導體,B_技術+盤勢,3034.TW,2021-03-31,2021-05-11,378.75872802734375,323.427001953125,-14.608699940037868,-8437.091131127308,41,停損
半導體,B_技術+盤勢,2454.TW,2021-04-20,2021-05-11,707.8543090820312,646.1475219726562,-8.717441755690997,-4428.3945514625375,21,停損
半導體,B_技術+盤勢,6415.TW,2021-05-03,2021-05-11,730.0655517578125,663.8055419921875,-9.075898678699156,-4616.496879305938,8,停損
半導體,B_技術+盤勢,3711.TW,2021-02-05,2021-05-12,81.66510772705078,75.08546447753906,-8.056859817662708,-4265.134992452899,96,停損
半導體,B_技術+盤勢,2379.TW,2021-03-26,2021-05-12,376.3154296875,338.64501953125,-10.01032835340615,-5847.928138061507,47,停損
半導體,B_技術+盤勢,6415.TW,2021-05-24,2021-07-12,805.9635009765625,968.601806640625,20.179363639544274,11598.725181286027,49,停利
半導體,B_技術+盤勢,6415.TW,2021-07-12,2021-07-27,968.601806640625,881.7646484375,-8.965207127199145,-5186.087848735144,15,停損
半導體,B_技術+盤勢,2344.TW,2021-06-28,2021-08-11,31.7899227142334,29.176748275756836,-8.220134606702135,-4705.253420681787,44,停損
半導體,B_技術+盤勢,2379.TW,2021-07-21,2021-08-13,441.9473571777344,420.9761962890625,-4.745171692527641,-2750.1278712603453,23,賣出信號
半導體,B_技術+盤勢,3711.TW,2021-06-11,2021-10-04,91.72811126708984,82.8183822631836,-9.71319356828715,-5792.932258336004,115,停損
半導體,B_技術+盤勢,2454.TW,2021-09-10,2021-10-14,682.4630737304688,619.750244140625,-9.189190156039343,-5507.681279592762,34,停損
半導體,B_技術+盤勢,6415.TW,2021-11-02,2021-11-24,1123.34375,1099.18603515625,-2.1505184716388017,-1604.1982701971356,22,賣出信號
半導體,B_技術+盤勢,2303.TW,2021-11-19,2021-12-15,50.72791290283203,48.857757568359375,-3.68663961802428,-1936.9563176379743,26,賣出信號
